 	SPACE	 
que	SCONJ	que
nous	PRON	nous
ayons	AUX	avoir
pu	VERB	pouvoir
même	ADV	même
en	PRON	en
approcher	VERB	approcher
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
laisse	VERB	laisse
dans	ADP	dans
les	DET	le
ténèbres	NOUN	ténèbre
.	PUNCT	.
L	DET	l
'	DET	'
homme	NOUN	homme
lui-même	PRON	lui-même
passe	VERB	passer
comme	ADP	comme
un	DET	un
nuage	NOUN	nuage
,	PUNCT	,
que	PRON	que
chassent	VERB	chasser
ou	CCONJ	ou
qu	PRON	que
'	PUNCT	'
absorbent	VERB	absorber
d	DET	d
'	DET	'
autres	ADJ	autre
nuages	NOUN	nuage
également	ADV	également
prompts	ADJ	prompt
à	ADP	à
s	PRON	s
'	PRON	'
évanouir	VERB	évanouir
.	PUNCT	.
Ses	DET	son
désirs	NOUN	désir
et	CCONJ	et
ses	DET	son
besoins	NOUN	besoin
,	PUNCT	,
en	ADP	en
se	PRON	se
multipliant	VERB	multiplier
,	PUNCT	,
resserrent	VERB	resserrer
de	ADP	de
plus	ADV	plus
en	ADP	en
plus	ADV	plus
les	DET	le
limites	NOUN	limite
de	ADP	de
sa	DET	son
fragile	ADJ	fragile
existence	NOUN	existence
.	PUNCT	.
Le	DET	le
théatre	NOUN	théatre
où	PRON	où
il	PRON	il
joue	VERB	joue
,	PUNCT	,
se	PRON	se
renouvelle	VERB	renouveler
sans	ADP	sans
cesse	NOUN	cesse
;	PUNCT	;
et	CCONJ	et
à	ADP	à
tous	ADJ	tout
les	DET	le
changement	NOUN	changement
de	ADP	de
scène	NOUN	scène
il	PRON	il
voit	VERB	voir
disparaitre	VERB	disparaitre
un	DET	un
parent	NOUN	parent
ou	CCONJ	ou
un	DET	un
ami	NOUN	ami
,	PUNCT	,
et	CCONJ	et
sent	VERB	sentir
tarir	VERB	tarir
en	ADP	en
soi	PRON	soi
la	DET	le
source	NOUN	source
de	ADP	de
tous	ADJ	tout
ses	DET	son
plaisirs	NOUN	plaisir
.	PUNCT	.
Convaincu	VERB	convaincre
de	ADP	de
ces	DET	ce
tristes	ADJ	triste
vérités	NOUN	vérité
,	PUNCT	,
je	PRON	je
veux	VERB	vouloir
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
se	PRON	se
peut	VERB	pouvoir
,	PUNCT	,
remplir	VERB	remplir
avec	ADP	avec
fruit	NOUN	fruit
la	DET	le
mesure	NOUN	mesure
de	ADP	de
temps	NOUN	temps
qui	PRON	qui
me	PRON	me
reste	VERB	reste
à	ADP	à
parcourir	VERB	parcourir
dans	ADP	dans
la	DET	le
carrière	NOUN	carrière
de	ADP	de
la	DET	le
vie	NOUN	vie
,	PUNCT	,
et	CCONJ	et
dérober	VERB	dérober
mes	DET	mon
derniers	ADJ	dernier
jours	NOUN	jour
au	ADP	au
danger	NOUN	danger
d	ADP	d
'	ADP	'
un	DET	un
loisir	NOUN	loisir
contemplatif	ADJ	contemplatif
.	PUNCT	.
Avant	ADP	avant
de	ADP	de
rendre	VERB	rendre
mon	DET	mon
corps	NOUN	corps
aux	ADP	à
élémens	NOUN	élémen
dont	PRON	dont
il	PRON	il
n	ADV	n
'	ADV	'
est	AUX	être
qu	ADV	qu
'	ADV	'
une	DET	un
modification	NOUN	modification
passagère	ADJ	passager
,	PUNCT	,
je	PRON	je
veux	VERB	vouloir
offrir	VERB	offrir
à	ADP	à
mes	DET	mon
semblables	NOUN	semblable
un	DET	un
abrégé	NOUN	abrégé
de	ADP	de
morale	NOUN	morale
,	PUNCT	,
d	ADP	d
'	ADP	'
autant	ADV	autant
plus	ADV	plus
utileque	ADJ	utilequ
tout	PRON	tout
y	PRON	y
sera	AUX	être
mis	VERB	mettre
en	ADP	en
action	NOUN	action
,	PUNCT	,
que	SCONJ	que
les	DET	le
maximes	NOUN	maxime
y	PRON	y
naîtront	VERB	naître
naturellement	ADV	naturellement
des	ADP	de
plus	ADV	plus
douces	ADJ	doux
images	NOUN	image
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
l	DET	l
'	DET	'
âme	NOUN	âme
et	CCONJ	et
quelquefois	ADV	quelquefois
la	DET	le
raison	NOUN	raison
y	PRON	y
parleront	VERB	parler
sans	ADP	sans
effort	NOUN	effort
et	CCONJ	et
avec	ADP	avec
simplicité	NOUN	simplicité
le	DET	le
langage	NOUN	langage
qui	PRON	qui
convient	VERB	convier
à	ADP	à
l	DET	l
'	DET	'
un	PRON	un
et	CCONJ	et
à	ADP	à
l	DET	l
'	DET	'
autre	PRON	autre
.	PUNCT	.
Ce	DET	ce
livre	NOUN	livre
est	AUX	être
moins	ADV	moins
le	DET	le
récit	NOUN	récit
des	ADP	de
événements	NOUN	événement
de	ADP	de
mes	DET	mon
premières	ADJ	premier
années	NOUN	année
,	PUNCT	,
que	SCONJ	que
l	DET	l
'	DET	'
histoire	NOUN	histoire
courte	ADJ	court
et	CCONJ	et
vive	ADJ	vif
de	ADP	de
mes	DET	mon
passions	NOUN	passion
et	CCONJ	et
de	ADP	de
mes	DET	mon
sentiment	NOUN	sentiment
.	PUNCT	.
Puisse	VERB	pouvoir
-t	PRON	-t
-il	PRON	il
persuader	VERB	persuader
aux	ADP	à
gens	NOUN	gens
de	ADP	de
bien	ADV	bien
que	SCONJ	que
l	DET	l
'	DET	'
ingratitude	NOUN	ingratitude
et	CCONJ	et
l	DET	l
'	DET	'
injustice	NOUN	injustice
des	ADP	de
hommes	NOUN	homme
ne	ADV	ne
détruisent	VERB	détruire
point	ADV	point
la	DET	le
récompense	NOUN	récompense
de	ADP	de
la	DET	le
vertu	NOUN	vertu
;	PUNCT	;
et	CCONJ	et
que	SCONJ	que
le	DET	le
contentement	NOUN	contentement
intérieur	ADJ	intérieur
qu	PRON	que
'	PRON	'
elle	PRON	lui
donne	VERB	donne
quand	SCONJ	quand
on	PRON	on
la	PRON	le
pratique	VERB	pratique
en	ADP	en
dépit	NOUN	dépit
des	ADP	de
maximes	NOUN	maxime
reçues	VERB	recevoir
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
exemple	NOUN	exemple
universel	ADJ	universel
,	PUNCT	,
dédommage	VERB	dédommager
avec	ADP	avec
usure	NOUN	usure
du	ADP	de
malheur	NOUN	malheur
de	ADP	de
n	ADV	n
'	ADV	'
en	PRON	en
trouver	VERB	trouver
le	DET	le
prix	NOUN	prix
qu	ADV	qu
'	ADV	'
au	ADV	au
-	ADV	-
dedans	ADV	dedans
de	ADP	de
soi	PRON	soi
!	PUNCT	!
Puisse	VERB	pouvoir
-t	PRON	-t
-il	PRON	il
garantir	VERB	garantir
ceux	PRON	celui
qui	PRON	qui
débutent	VERB	débuter
dans	ADP	dans
le	DET	le
monde	NOUN	monde
,	PUNCT	,
de	ADP	de
la	DET	le
contagion	NOUN	contagion
des	ADP	de
vices	NOUN	vice
accrédités	VERB	accréditer
,	PUNCT	,
leur	PRON	leur
faire	AUX	faire
distinguer	VERB	distinguer
l	DET	l
'	DET	'
ombre	NOUN	ombre
de	ADP	de
bonheur	NOUN	bonheur
qui	PRON	qui
est	AUX	être
à	ADP	à
la	DET	le
portée	NOUN	portée
de	ADP	de
leurs	DET	leur
sens	NOUN	sens
grossiers	ADJ	grossier
,	PUNCT	,
et	CCONJ	et
leur	PRON	leur
indiquer	VERB	indiquer
le	DET	le
seul	ADJ	seul
qu	PRON	que
'	PRON	'
ils	PRON	il
doivent	VERB	devoir
raisonnablement	ADV	raisonnablement
poursuivre	VERB	poursuivre
et	CCONJ	et
espérer	VERB	espérer
d	ADP	d
'	ADP	'
atteindre	VERB	atteindre
ici	ADV	ici
bas	ADV	bas
!	PUNCT	!
Puisse	VERB	pouvoir
ce	DET	ce
livre	NOUN	livre
enfin	ADV	enfin
leur	PRON	leur
apprendre	VERB	apprendre
à	ADP	à
économiserles	VERB	économiserler
ressources	NOUN	ressource
du	ADP	de
bel	ADJ	bel
âge	NOUN	âge
,	PUNCT	,
à	ADP	à
profiter	VERB	profiter
de	ADP	de
leur	DET	leur
printemps	NOUN	printemps
!	PUNCT	!
Jeunesse	NOUN	jeunesse
,	PUNCT	,
riante	ADJ	riant
saison	NOUN	saison
de	ADP	de
la	DET	le
vie	NOUN	vie
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
semblez	VERB	sembler
faite	VERB	faire
que	ADV	que
pour	ADP	pour
être	AUX	être
une	DET	un
jouissance	NOUN	jouissance
prolongée	VERB	prolonger
,	PUNCT	,
faut	VERB	falloir
-il	PRON	il
que	SCONJ	que
l	DET	l
'	DET	'
homme	NOUN	homme
vous	PRON	vous
rende	VERB	rendre
si	ADV	si
funeste	ADJ	funeste
à	ADP	à
son	DET	son
repos	NOUN	repos
,	PUNCT	,
quand	SCONJ	quand
vous	PRON	vous
fuyez	VERB	fuir
si	ADV	si
rapidement	ADV	rapidement
,	PUNCT	,
quand	SCONJ	quand
vous	PRON	vous
ne	ADV	ne
brillez	VERB	briller
qu	ADV	qu
'	ADV	'
une	DET	un
fois	NOUN	fois
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
devez	VERB	devoir
jamais	ADV	jamais
renaître	VERB	renaître
pour	ADP	pour
lui	PRON	lui
!	PUNCT	!
Faut	VERB	falloir
-il	PRON	il
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
arrache	VERB	arrache
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
foule	VERB	foule
aux	ADP	à
pieds	NOUN	pied
lui-même	PRON	lui-même
la	DET	le
couronne	NOUN	couronne
de	ADP	de
roses	NOUN	rose
dont	PRON	dont
vous	PRON	vous
aimez	VERB	aimer
à	ADP	à
parer	VERB	parer
son	DET	son
front	NOUN	front
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
prenne	VERB	prendre
plaisir	NOUN	plaisir
à	ADP	à
mêler	VERB	mêler
ses	DET	son
pleurs	NOUN	pleur
à	ADP	à
la	DET	le
coupe	NOUN	coupe
d	ADP	d
'	ADP	'
ambrosie	PROPN	ambrosie
que	PRON	que
vous	PRON	vous
lui	PRON	lui
présentez	VERB	présenter
!	PUNCT	!
Ne	ADV	ne
peut	VERB	pouvoir
-il	PRON	il
garder	VERB	garder
son	DET	son
bonheur	NOUN	bonheur
?	PUNCT	?
Est	AUX	être
-ce	PRON	-ce
un	DET	un
besoin	NOUN	besoin
de	ADP	de
sa	DET	son
nature	NOUN	nature
?	PUNCT	?
Est	AUX	être
-ce	PRON	-ce
pour	ADP	pour
lui	PRON	lui
une	DET	un
nécessité	NOUN	nécessité
de	ADP	de
craindre	VERB	craindre
et	CCONJ	et
d	ADP	d
'	PUNCT	'
appeler	VERB	appeler
les	DET	le
orages	NOUN	orage
,	PUNCT	,
de	ADP	de
se	PRON	se
déplaire	VERB	déplaire
dans	ADP	dans
l	DET	l
'	DET	'
ordre	NOUN	ordre
ainsi	ADV	ainsi
que	SCONJ	que
dans	ADP	dans
le	DET	le
désordre	NOUN	désordre
,	PUNCT	,
et	CCONJ	et
de	ADP	de
n	ADV	n
'	ADV	'
être	AUX	être
heureux	ADJ	heureux
que	ADV	que
dans	ADP	dans
l	DET	l
'	DET	'
avenir	NOUN	avenir
?	PUNCT	?
La	DET	le
vie	NOUN	vie
est-elle	PRON	est-elle
pour	ADP	pour
tout	ADJ	tout
le	DET	le
genre	NOUN	genre
-	NOUN	-
humain	ADJ	humain
le	DET	le
tourment	NOUN	tourment
d	ADP	d
'	ADP	'
Ixion	PROPN	Ixion
?	PUNCT	?
Hélas	INTJ	Hélas
!	PUNCT	!
Poussés	VERB	pousser
,	PUNCT	,
cahotés	VERB	cahoter
sur	ADP	sur
cette	DET	ce
terre	NOUN	terre
de	ADP	de
tumulte	NOUN	tumulte
et	CCONJ	et
d	ADP	d
'	ADP	'
exil	NOUN	exil
,	PUNCT	,
par	ADP	par
le	DET	le
torrent	NOUN	torrent
des	ADP	de
années	NOUN	année
et	CCONJ	et
des	ADP	de
jours	NOUN	jour
,	PUNCT	,
nous	PRON	nous
la	PRON	le
baignons	VERB	baigner
de	ADP	de
nos	DET	notre
larmes	NOUN	larme
,	PUNCT	,
sans	ADP	sans
doute	NOUN	doute
pour	ADP	pour
y	PRON	y
laisser	VERB	laisser
la	DET	le
trace	NOUN	trace
de	ADP	de
nos	DET	notre
misères	NOUN	misère
,	PUNCT	,
pour	ADP	pour
dire	VERB	dire
au	ADP	au
voyageur	NOUN	voyageur
qui	PRON	qui
vient	VERB	venir
après	ADP	après
nous	PRON	nous
,	PUNCT	,
de	ADP	de
ne	ADV	ne
pas	ADV	pas
rallentir	VERB	rallentir
sa	DET	son
marche	NOUN	marche
;	PUNCT	;
et	CCONJ	et
tous	ADJ	tout
les	DET	le
vestiges	NOUN	vestige
dedouleur	NOUN	dedouleur
que	PRON	que
nous	PRON	nous
laissons	VERB	laisser
sur	ADP	sur
la	DET	le
route	NOUN	route
,	PUNCT	,
ceux	PRON	celui
de	ADP	de
nos	DET	notre
travers	NOUN	travers
,	PUNCT	,
de	ADP	de
nos	DET	notre
faiblesses	NOUN	faiblesse
,	PUNCT	,
sont	AUX	être
autant	ADV	autant
de	ADP	de
monument	NOUN	monument
funèbres	ADJ	funèbre
,	PUNCT	,
placés	VERB	placer
de	ADP	de
distance	NOUN	distance
en	ADP	en
distance	NOUN	distance
sur	ADP	sur
le	DET	le
chemin	NOUN	chemin
de	ADP	de
la	DET	le
vie	NOUN	vie
,	PUNCT	,
pour	ADP	pour
effrayer	VERB	effrayer
les	DET	le
générations	NOUN	génération
à	ADP	à
mesure	NOUN	mesure
qu	SCONJ	qu
'	SCONJ	'
elles	PRON	lui
passent	VERB	passer
sur	ADP	sur
ce	DET	ce
globe	NOUN	globe
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
elles	PRON	lui
sont	AUX	être
tentées	VERB	tenter
de	ADP	de
s	PRON	s
'	PRON	'
y	PRON	y
arrêter	VERB	arrêter
.	PUNCT	.
Avant	ADP	avant
de	ADP	de
commencer	VERB	commencer
cette	DET	ce
histoire	NOUN	histoire
,	PUNCT	,
je	PRON	je
sens	VERB	sentir
déjà	ADV	déjà
de	ADP	de
combien	ADV	combien
d	ADP	d
'	ADP	'
amertumes	NOUN	amertume
vont	VERB	aller
être	AUX	être
empoisonnés	VERB	empoisonner
les	DET	le
souvenirs	NOUN	souvenir
de	ADP	de
tant	ADV	tant
de	ADP	de
beaux	ADJ	beal
jours	NOUN	jour
,	PUNCT	,
dont	PRON	dont
la	DET	le
seule	ADJ	seul
idée	NOUN	idée
me	PRON	me
remplit	VERB	remplir
encore	ADV	encore
d	ADP	d
'	ADP	'
enchantement	NOUN	enchantement
.	PUNCT	.
Bien	ADV	bien
des	ADP	de
fois	NOUN	fois
la	DET	le
plume	NOUN	plume
me	PRON	me
tombera	VERB	tomber
des	ADP	de
mains	NOUN	main
;	PUNCT	;
bien	ADV	bien
des	ADP	de
fois	NOUN	fois
ces	DET	ce
caractères	NOUN	caractère
disparoîtront	VERB	disparoîtront
sous	ADP	sous
des	DET	un
ruisseaux	NOUN	ruisseau
de	ADP	de
larmes	NOUN	larme
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Comment	ADV	comment
lier	VERB	lier
,	PUNCT	,
comment	ADV	comment
achever	VERB	achever
tant	ADV	tant
de	ADP	de
récits	NOUN	récit
divers	ADJ	divers
,	PUNCT	,
si	SCONJ	si
ma	DET	mon
pensée	NOUN	pensée
s	PRON	s
'	PRON	'
arrête	VERB	arrête
trop	ADV	trop
long	ADV	long
-	ADV	-
temps	ADV	temps
sur	ADP	sur
les	DET	le
affligeantes	ADJ	affligeant
images	NOUN	image
qu	PRON	que
'	SCONJ	'
il	PRON	il
me	PRON	me
faudra	VERB	falloir
quelquefois	ADV	quelquefois
reproduire	VERB	reproduire
,	PUNCT	,
et	CCONJ	et
si	SCONJ	si
mon	DET	mon
esprit	NOUN	esprit
ne	ADV	ne
retient	VERB	retenir
pas	ADV	pas
les	DET	le
élans	NOUN	élan
de	ADP	de
mon	DET	mon
cœur	NOUN	cœur
.	PUNCT	.
N	ADV	n
'	ADV	'
importe	VERB	importe
:	PUNCT	:
ma	DET	mon
tâche	NOUN	tâche
est	AUX	être
commencée	VERB	commencer
,	PUNCT	,
il	PRON	il
faut	VERB	falloir
la	PRON	le
finir	VERB	finir
.	PUNCT	.
Je	PRON	je
suivrai	VERB	suivre
le	DET	le
cours	NOUN	cours
de	ADP	de
mes	DET	mon
idées	NOUN	idée
tout	ADV	tout
inégal	ADJ	inégal
,	PUNCT	,
tout	ADV	tout
incertain	ADJ	incertain
qu	PRON	que
'	SCONJ	'
il	PRON	il
sera	VERB	être
;	PUNCT	;
je	PRON	je
les	PRON	le
rendrai	VERB	rendre
telles	ADJ	tel
qu	SCONJ	qu
'	SCONJ	'
elles	PRON	lui
naîtront	VERB	naître
et	CCONJ	et
se	PRON	se
succéderont	VERB	succéder
en	ADP	en
moi	PRON	moi
,	PUNCT	,
sans	ADP	sans
jamais	ADV	jamais
les	PRON	le
contraindre	VERB	contraindre
ni	CCONJ	ni
les	PRON	le
altérer	VERB	altérer
.	PUNCT	.
Il	PRON	il
est	AUX	être
tant	ADV	tant
de	ADP	de
bisarreries	NOUN	bisarrerie
dans	ADP	dans
l	DET	l
'	DET	'
esprit	NOUN	esprit
humain	ADJ	humain
;	PUNCT	;
pourquoi	ADV	pourquoi
s	PRON	s
'	PRON	'
étonneroit	VERB	étonneroit
-on	PRON	on
de	ADP	de
cet	DET	ce
écrit	NOUN	écrit
?	PUNCT	?
Ames	NOUN	ame
sensibles	ADJ	sensible
!	PUNCT	!
C	PRON	c
'	PRON	'
est	AUX	être
à	ADP	à
vous	PRON	vous
de	ADP	de
suppléer	VERB	suppléer
aux	ADP	à
endroits	NOUN	endroit
effacés	VERB	effacer
,	PUNCT	,
et	CCONJ	et
d	ADP	d
'	ADP	'
achever	VERB	achever
les	DET	le
tableaux	NOUN	tableau
que	PRON	que
je	PRON	je
n	ADV	n
'	ADV	'
aurai	AUX	avoir
pu	VERB	pouvoir
finir	VERB	finir
.	PUNCT	.
Déjà	ADV	déjà
mon	DET	mon
œil	NOUN	œil
attendri	ADJ	attendrir
se	PRON	se
promène	VERB	promener
sur	ADP	sur
le	DET	le
théatre	NOUN	théatre
de	ADP	de
mes	DET	mon
premiers	ADJ	premier
plaisirs	NOUN	plaisir
et	CCONJ	et
de	ADP	de
mes	DET	mon
dernières	ADJ	dernier
amours	NOUN	amour
.	PUNCT	.
Quoiqu	ADV	quoiqu
'	PUNCT	'
absent	ADJ	absent
de	ADP	de
ces	DET	ce
douces	ADJ	doux
retraites	NOUN	retraite
,	PUNCT	,
je	PRON	je
revois	VERB	revoir
toujours	ADV	toujours
l	DET	l
'	DET	'
imposante	ADJ	imposant
vétusté	NOUN	vétusté
de	ADP	de
la	DET	le
demeure	NOUN	demeure
où	PRON	où
vécut	VERB	vivre
et	CCONJ	et
mourut	VERB	mourir
la	DET	le
foule	NOUN	foule
de	ADP	de
mes	DET	mon
pères	NOUN	père
,	PUNCT	,
les	DET	le
jardins	NOUN	jardin
qui	PRON	qui
s	PRON	s
'	PRON	'
embellissaient	VERB	embellir
de	ADP	de
la	DET	le
présence	NOUN	présence
d	ADP	d
'	ADP	'
une	DET	un
épouse	NOUN	épouse
,	PUNCT	,
les	DET	le
parterres	NOUN	parterre
qui	PRON	qui
fleurissoient	VERB	fleurissoier
pour	ADP	pour
elle	PRON	lui
.	PUNCT	.
Je	PRON	je
revois	VERB	revoir
...	PUNCT	...
hélas	INTJ	héler
!	PUNCT	!
...	PUNCT	...
triste	ADJ	triste
et	CCONJ	et
prosterné	VERB	prosterner
j	PRON	j
'	PRON	'
embrasse	VERB	embrasser
encore	ADV	encore
,	PUNCT	,
je	PRON	je
baigne	VERB	baigne
encore	ADV	encore
de	ADP	de
mes	DET	mon
larmes	NOUN	larme
les	DET	le
deux	NUM	deux
tombes	NOUN	tombe
fraîchement	ADV	fraîchement
élevées	VERB	élever
dans	ADP	dans
l	DET	l
'	DET	'
enceinte	NOUN	enceinte
de	ADP	de
ces	DET	ce
lieux	NOUN	lieu
chéris	ADJ	chéri
.	PUNCT	.
ô	NOUN	ö
mon	DET	mon
père	NOUN	père
!	PUNCT	!
ô	NOUN	ö
ma	DET	mon
mère	NOUN	mère
,	PUNCT	,
ô	PROPN	ô
mes	DET	mon
respectables	ADJ	respectable
ayeux	NOUN	ayeu
!	PUNCT	!
Du	ADP	de
fond	NOUN	fond
de	ADP	de
vos	DET	votre
tranquilles	ADJ	tranquille
mausolées	NOUN	mausolée
,	PUNCT	,
jetez	VERB	jeter
un	DET	un
regard	NOUN	regard
bienveillant	ADJ	bienveillant
sur	ADP	sur
un	DET	un
fils	NOUN	fils
peu	ADV	peu
digne	ADJ	digne
de	ADP	de
vous	PRON	vous
peut-être	ADV	peut-être
,	PUNCT	,
mais	CCONJ	mais
qui	PRON	qui
ne	ADV	ne
cessa	VERB	cesser
jamais	ADV	jamais
de	ADP	de
chérir	VERB	chérir
votre	DET	votre
mémoire	NOUN	mémoire
.	PUNCT	.
Donnez	VERB	donner
-	PRON	-
lui	PRON	lui
l	DET	l
'	DET	'
âme	NOUN	âme
qui	PRON	qui
vousfit	PRON	vousfit
agir	VERB	agir
dans	ADP	dans
ces	DET	ce
jours	NOUN	jour
de	ADP	de
gloire	NOUN	gloire
,	PUNCT	,
dont	PRON	dont
la	DET	le
patrie	NOUN	patrie
se	PRON	se
souvient	VERB	souvenir
encore	ADV	encore
,	PUNCT	,
dans	ADP	dans
ces	DET	ce
jours	NOUN	jour
de	ADP	de
bienfaisance	NOUN	bienfaisance
que	PRON	que
bénit	VERB	bénir
et	CCONJ	et
admire	VERB	admire
sans	ADP	sans
cesse	NOUN	cesse
la	DET	le
postérité	NOUN	postérité
des	ADP	de
heureux	ADJ	heureux
que	PRON	que
vous	PRON	vous
fîtes	VERB	faire
.	PUNCT	.
Et	CCONJ	et
si	SCONJ	si
la	DET	le
flâme	NOUN	flâme
de	ADP	de
la	DET	le
vertu	NOUN	vertu
peut	VERB	pouvoir
remplacer	VERB	remplacer
la	DET	le
flâme	NOUN	flâme
du	ADP	de
génie	NOUN	génie
,	PUNCT	,
cet	DET	ce
écrit	NOUN	écrit
utile	ADJ	utile
aux	ADP	à
faibles	NOUN	faible
,	PUNCT	,
et	CCONJ	et
cher	ADJ	cher
aux	ADP	à
cœurs	NOUN	cœur
honnêtes	ADJ	honnête
,	PUNCT	,
m	PRON	m
'	PRON	'
obtiendra	VERB	obtenir
une	DET	un
place	NOUN	place
honorable	ADJ	honorable
auprès	ADV	auprès
de	ADP	de
vous	PRON	vous
dans	ADP	dans
le	DET	le
tombeau	NOUN	tombeau
.	PUNCT	.
Dans	ADP	dans
la	DET	le
province	NOUN	province
de	ADP	de
Bretagne	PROPN	Bretagne
,	PUNCT	,
au	ADP	au
milieu	NOUN	milieu
d	ADP	d
'	ADP	'
une	DET	un
plaine	NOUN	plaine
fertile	ADJ	fertile
,	PUNCT	,
s	PRON	s
'	PRON	'
exhaussent	VERB	exhausser
deux	NUM	deux
antiques	ADJ	antique
châteaux	NOUN	château
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
sont	AUX	être
séparés	VERB	séparer
l	DET	l
'	DET	'
un	PRON	un
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
,	PUNCT	,
que	ADV	que
par	ADP	par
une	DET	un
grande	ADJ	grand
prairie	NOUN	prairie
,	PUNCT	,
où	PRON	où
coule	VERB	coule
la	DET	le
rivière	NOUN	rivière
d	ADP	d
'	ADP	'
Aoust	PROPN	Aoust
.	PUNCT	.
Dans	ADP	dans
une	PRON	un
de	ADP	de
ces	DET	ce
retraites	NOUN	retraite
,	PUNCT	,
le	DET	le
marquis	NOUN	marquis
Dolbreuse	PROPN	Dolbreuse
me	PRON	me
donna	VERB	donner
le	DET	le
jour	NOUN	jour
;	PUNCT	;
dans	ADP	dans
l	DET	l
'	DET	'
autre	NOUN	autre
,	PUNCT	,
naquit	VERB	naître
Ermance	PROPN	Ermance
,	PUNCT	,
fille	NOUN	fille
du	ADP	de
baron	NOUN	baron
de	ADP	de
Nicephore	PROPN	Nicephore
.	PUNCT	.
La	DET	le
même	ADJ	même
aurore	NOUN	aurore
éclaira	VERB	éclairer
sa	DET	son
naissance	NOUN	naissance
et	CCONJ	et
la	DET	le
mienne	PRON	mienne
.	PUNCT	.
Nos	DET	notre
premières	ADJ	premier
voix	NOUN	voix
,	PUNCT	,
ces	DET	ce
premiers	ADJ	premier
cris	NOUN	cri
d	ADP	d
'	ADP	'
un	DET	un
être	NOUN	être
qu	PRON	que
'	PRON	'
on	PRON	on
arrache	VERB	arrache
au	ADP	au
néant	NOUN	néant
,	PUNCT	,
qui	PRON	qui
semble	VERB	semble
tomber	VERB	tomber
avec	ADP	avec
regret	NOUN	regret
dans	ADP	dans
la	DET	le
vie	NOUN	vie
,	PUNCT	,
se	PRON	se
firent	AUX	faire
entendre	VERB	entendre
en	ADP	en
même	ADJ	même
temps	NOUN	temps
.	PUNCT	.
Une	DET	un
joie	NOUN	joie
sans	ADP	sans
exclusion	NOUN	exclusion
,	PUNCT	,
qui	PRON	qui
s	PRON	s
'	PRON	'
étendait	VERB	étendre
également	ADV	également
sur	ADP	sur
les	DET	le
deux	NUM	deux
nouveaux	ADJ	nouveau
nés	NOUN	né
,	PUNCT	,
remplit	VERB	remplir
d	ADP	d
'	ADP	'
un	DET	un
égal	ADJ	égal
enchantement	NOUN	enchantement
nos	DET	notre
deux	NUM	deux
vertueusesfamilles	NOUN	vertueusesfamille
.	PUNCT	.
Un	DET	un
berceau	NOUN	berceau
commun	ADJ	commun
nous	PRON	nous
reçut	VERB	recevoir
l	DET	l
'	DET	'
un	PRON	un
et	CCONJ	et
l	DET	l
'	DET	'
autre	PRON	autre
,	PUNCT	,
le	DET	le
même	ADJ	même
sein	NOUN	sein
nous	PRON	nous
alaita	VERB	alaiter
.	PUNCT	.
Le	DET	le
baron	NOUN	baron
et	CCONJ	et
mon	DET	mon
père	NOUN	père
,	PUNCT	,
tous	ADJ	tout
les	DET	le
deux	PRON	deux
puissamment	ADV	puissamment
riches	ADJ	riche
,	PUNCT	,
tous	ADJ	tout
les	DET	le
deux	PRON	deux
retirés	VERB	retirer
du	ADP	de
service	NOUN	service
,	PUNCT	,
après	ADP	après
s	PRON	s
'	PRON	'
être	AUX	être
montrés	VERB	montrer
long	ADV	long
-	ADV	-
temps	ADV	temps
et	CCONJ	et
avec	ADP	avec
distinction	NOUN	distinction
dans	ADP	dans
les	DET	le
premiers	ADJ	premier
postes	NOUN	poste
de	ADP	de
l	DET	l
'	DET	'
armée	NOUN	armée
,	PUNCT	,
étaient	AUX	être
unis	VERB	unir
par	ADP	par
cette	DET	ce
étroite	ADJ	étroit
amitié	NOUN	amitié
dont	PRON	dont
le	DET	le
dixieme	ADJ	dixiem
siècle	NOUN	siècle
offrit	VERB	offrir
des	DET	un
modèles	NOUN	modèle
.	PUNCT	.
Le	DET	le
noble	ADJ	noble
désintéressement	NOUN	désintéressement
,	PUNCT	,
la	DET	le
confiance	NOUN	confiance
sans	ADP	sans
réserve	NOUN	réserve
,	PUNCT	,
la	DET	le
probité	NOUN	probité
sévère	ADJ	sévère
,	PUNCT	,
ces	DET	ce
vertus	NOUN	vertu
que	PRON	que
nous	PRON	nous
ne	ADV	ne
connaissons	VERB	connaître
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
que	ADV	que
par	ADP	par
le	DET	le
regret	NOUN	regret
de	ADP	de
les	PRON	le
chercher	VERB	chercher
