 	SPACE	 
!	PUNCT	!
Plus	ADV	plus
j	PRON	j
'	PRON	'
y	PRON	y
pense	VERB	pense
,	PUNCT	,
plus	ADV	plus
cela	PRON	cela
me	PRON	me
paraît	VERB	paraître
embarrassant	ADJ	embarrassant
.	PUNCT	.
Car	CCONJ	car
,	PUNCT	,
d	ADP	d
'	ADP	'
un	DET	un
autre	ADJ	autre
côté	NOUN	côté
,	PUNCT	,
cette	DET	ce
fée	NOUN	fée
a	VERB	avoir
ses	DET	son
raisons	NOUN	raison
,	PUNCT	,
on	PRON	on
sent	VERB	sentir
cela	PRON	cela
;	PUNCT	;
et	CCONJ	et
puis	CCONJ	puis
,	PUNCT	,
elle	PRON	lui
a	VERB	avoir
de	ADP	de
la	DET	le
vertu	NOUN	vertu
;	PUNCT	;
voilà	VERB	voilà
le	DET	le
malheur	NOUN	malheur
.	PUNCT	.
Peut	ADV	peut
-	ADV	-
être	ADV	être
que	SCONJ	que
quand	SCONJ	quand
une	DET	un
femme	NOUN	femme
est	VERB	être
dans	ADP	dans
ce	DET	ce
cas	NOUN	cas
-là	NOUN	-là
,	PUNCT	,
il	PRON	il
ne	ADV	ne
lui	PRON	lui
est	AUX	être
pas	ADV	pas
possible	ADJ	possible
de	ADP	de
cesser	VERB	cesser
aussi	ADV	aussi
subitement	ADV	subitement
d	ADP	d
'	ADP	'
en	PRON	en
avoir	VERB	avoir
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
le	PRON	le
voudrait	VERB	vouloir
bien	ADV	bien
;	PUNCT	;
et	CCONJ	et
si	SCONJ	si
cela	PRON	cela
est	VERB	être
,	PUNCT	,
comme	SCONJ	comme
je	PRON	je
le	PRON	le
présume	VERB	présume
,	PUNCT	,
je	PRON	je
comprends	VERB	comprendre
bien	ADV	bien
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
y	PRON	y
a	VERB	avoir
ce	PRON	ce
qu	PRON	que
'	PRON	'
on	PRON	on
appelle	VERB	appeler
des	DET	un
combats	NOUN	combat
;	PUNCT	;
et	CCONJ	et
que	SCONJ	que
cela	PRON	cela
fait	VERB	faire
de	ADP	de
l	DET	l
'	DET	'
intérêt	NOUN	intérêt
,	PUNCT	,
et	CCONJ	et
même	ADV	même
de	ADP	de
la	DET	le
longueur	NOUN	longueur
.	PUNCT	.
Réellement	ADV	réellement
,	PUNCT	,
plus	SCONJ	plus
j	PRON	j
'	PRON	'
y	PRON	y
pense	VERB	pense
;	PUNCT	;
plus	ADV	plus
il	PRON	il
me	PRON	me
semble	VERB	semble
que	SCONJ	que
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
ce	PRON	ce
que	PRON	que
je	PRON	je
voudrais	VERB	vouloir
.	PUNCT	.
à	ADP	à
tout	ADV	tout
prendre	VERB	prendre
pourtant	ADV	pourtant
,	PUNCT	,
c	PRON	c
'	ADP	'
est-à-dire	ADV	est-à-dire
,	PUNCT	,
toutes	DET	tout
réflexions	NOUN	réflexion
faites	VERB	faire
,	PUNCT	,
il	PRON	il
me	PRON	me
paraît	VERB	paraître
que	SCONJ	que
si	SCONJ	si
,	PUNCT	,
sans	ADP	sans
se	PRON	se
gêner	VERB	gêner
à	ADP	à
un	DET	un
certain	ADJ	certain
point	NOUN	point
,	PUNCT	,
elle	PRON	lui
pouvait	VERB	pouvoir
aller	VERB	aller
un	DET	un
peu	ADV	peu
plus	ADV	plus
vite	ADV	vite
,	PUNCT	,
elle	PRON	lui
m	PRON	m
'	PRON	'
obligeroit	VERB	obligeroit
;	PUNCT	;
et	CCONJ	et
il	PRON	il
faut	VERB	falloir
que	SCONJ	que
ce	PRON	ce
soit	VERB	être
cela	PRON	cela
que	PRON	que
je	PRON	je
veuille	VERB	vouloir
,	PUNCT	,
puisque	SCONJ	puisque
,	PUNCT	,
tout	ADV	tout
pesé	VERB	peser
,	PUNCT	,
je	PRON	je
trouve	VERB	trouve
que	SCONJ	que
je	PRON	je
le	PRON	le
veux	VERB	vouloir
toujours	ADV	toujours
.	PUNCT	.
Quand	SCONJ	quand
on	PRON	on
est	AUX	être
jeune	ADJ	jeune
et	CCONJ	et
sans	ADP	sans
expérience	NOUN	expérience
,	PUNCT	,
reprit	VERB	reprendre
le	DET	le
visir	NOUN	visir
,	PUNCT	,
on	PRON	on
craint	VERB	craindre
trop	ADV	trop
aisément	ADV	aisément
d	ADP	d
'	ADP	'
offenser	VERB	offenser
,	PUNCT	,
et	CCONJ	et
l	PRON	l
'	PRON	'
on	PRON	on
s	PRON	s
'	PRON	'
arrête	VERB	arrête
quelquefois	ADV	quelquefois
au	ADP	au
point	NOUN	point
où	PRON	où
,	PUNCT	,
pour	ADP	pour
achever	VERB	achever
de	ADP	de
plaire	VERB	plaire
,	PUNCT	,
on	PRON	on
n	ADV	n
'	ADV	'
avait	VERB	avoir
qu	ADV	qu
'	ADV	'
à	ADP	à
poursuivre	VERB	poursuivre
.	PUNCT	.
Avec	ADP	avec
quelque	DET	quelque
douceur	NOUN	douceur
que	SCONJ	que
la	DET	le
fée	NOUN	fée
parlât	VERB	parler
à	ADP	à
Schézaddin	PROPN	Schézaddin
,	PUNCT	,
et	CCONJ	et
quelque	DET	quelque
tendresse	NOUN	tendresse
qui	PRON	qui
regnât	VERB	regner
dans	ADP	dans
ses	DET	son
yeux	NOUN	oeil
,	PUNCT	,
il	PRON	il
lui	PRON	lui
obéit	VERB	obéir
en	ADP	en
soupirant	VERB	soupirer
,	PUNCT	,
et	CCONJ	et
s	PRON	s
'	PRON	'
assit	VERB	asseoir
auprès	ADV	auprès
d	ADP	d
'	ADP	'
elle	PRON	lui
,	PUNCT	,
mais	CCONJ	mais
d	ADP	d
'	ADP	'
un	DET	un
air	NOUN	air
si	ADV	si
triste	ADJ	triste
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
en	PRON	en
ressentit	VERB	ressentir
une	DET	un
vive	ADJ	vif
douleur	NOUN	douleur
.	PUNCT	.
Elle	PRON	lui
se	PRON	se
tut	VERB	taire
quelque	DET	quelque
temps	NOUN	temps
,	PUNCT	,
il	PRON	il
imita	VERB	imiter
son	DET	son
silence	NOUN	silence
.	PUNCT	.
Vous	PRON	vous
ne	ADV	ne
m	PRON	m
'	PRON	'
aimez	VERB	aimer
donc	ADV	donc
plus	ADV	plus
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-elle	PRON	lui
,	PUNCT	,
enfin	ADV	enfin
?	PUNCT	?
Ah	INTJ	Ah
dieux	NOUN	dieu
!	PUNCT	!
S	PRON	s
'	PRON	'
écria	VERB	écrier
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
en	ADP	en
lui	PRON	lui
baisant	VERB	baiser
la	DET	le
main	NOUN	main
,	PUNCT	,
et	CCONJ	et
en	ADP	en
l	PRON	l
'	PRON	'
arrosant	VERB	arroser
même	ADV	même
de	ADP	de
quelques	DET	quelque
larmes	NOUN	larme
.	PUNCT	.
Il	PRON	il
faut	VERB	falloir
rendre	VERB	rendre
justice	NOUN	justice
à	ADP	à
la	DET	le
fée	NOUN	fée
;	PUNCT	;
elle	PRON	lui
n	ADV	n
'	ADV	'
avait	AUX	avoir
pas	ADV	pas
compté	VERB	compter
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
pleureroit	VERB	pleureroit
;	PUNCT	;
cependant	ADV	cependant
,	PUNCT	,
que	PRON	que
fera	VERB	faire
-t	PRON	-t
-elle	PRON	lui
?	PUNCT	?
Ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
croit	VERB	croire
avoir	VERB	avoir
à	ADP	à
craindre	VERB	craindre
si	SCONJ	si
elle	PRON	lui
écoute	VERB	écoute
sa	DET	son
compassion	NOUN	compassion
,	PUNCT	,
lui	PRON	lui
permet	VERB	permettre
-il	PRON	il
de	ADP	de
s	PRON	s
'	PRON	'
y	PRON	y
livrer	VERB	livrer
?	PUNCT	?
Si	SCONJ	si
,	PUNCT	,
d	ADP	d
'	ADP	'
un	DET	un
autre	ADJ	autre
côté	NOUN	côté
elle	PRON	lui
s	PRON	s
'	PRON	'
y	PRON	y
refuse	VERB	refuse
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
croie	VERB	croire
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
aimé	VERB	aimer
...	PUNCT	...
le	PRON	le
peut	VERB	pouvoir
-il	PRON	il
?	PUNCT	?
Il	PRON	il
ne	ADV	ne
le	PRON	le
devrait	VERB	devoir
pas	ADV	pas
,	PUNCT	,
sans	ADP	sans
doute	NOUN	doute
,	PUNCT	,
mais	CCONJ	mais
s	SCONJ	s
'	PUNCT	'
il	PRON	il
le	PRON	le
fait	VERB	faire
?	PUNCT	?
à	ADP	à
force	NOUN	force
de	ADP	de
rêver	VERB	rêver
profondément	ADV	profondément
sur	ADP	sur
ce	PRON	ce
qui	PRON	qui
se	PRON	se
passait	VERB	passer
,	PUNCT	,
la	DET	le
fée	NOUN	fée
,	PUNCT	,
que	SCONJ	que
la	DET	le
crainte	NOUN	crainte
et	CCONJ	et
l	DET	l
'	DET	'
amour	NOUN	amour
dominaient	VERB	dominer
également	ADV	également
,	PUNCT	,
crutavoir	VERB	crutavoir
trouvé	VERB	trouver
un	DET	un
moyen	NOUN	moyen
merveilleux	ADJ	merveilleux
pour	ADP	pour
ne	ADV	ne
pas	ADV	pas
aller	VERB	aller
plus	ADV	plus
loin	ADV	loin
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
ne	ADV	ne
voulait	VERB	vouloir
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
ne	ADV	ne
laisser	VERB	laisser
à	ADP	à
son	DET	son
amant	NOUN	amant
aucun	DET	aucun
sujet	NOUN	sujet
de	ADP	de
douter	VERB	douter
de	ADP	de
sa	DET	son
tendresse	NOUN	tendresse
.	PUNCT	.
Il	PRON	il
était	AUX	être
,	PUNCT	,
à	ADP	à
dire	VERB	dire
la	DET	le
vérité	NOUN	vérité
,	PUNCT	,
plus	ADV	plus
usé	VERB	user
que	SCONJ	que
sûr	ADJ	sûr
;	PUNCT	;
mais	CCONJ	mais
soit	CCONJ	soit
qu	SCONJ	qu
'	PUNCT	'
elle	PRON	lui
s	PRON	s
'	PRON	'
y	PRON	y
trompât	VERB	tromper
en	ADP	en
effet	NOUN	effet
,	PUNCT	,
soit	CCONJ	soit
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
cherchât	VERB	chercher
à	ADP	à
s	PRON	s
'	PRON	'
y	PRON	y
tromper	VERB	tromper
,	PUNCT	,
elle	PRON	lui
en	PRON	en
jugea	VERB	juger
différemment	ADV	différemment
.	PUNCT	.
J	PRON	j
'	PRON	'
aurais	AUX	avoir
pensé	VERB	penser
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-elle	PRON	lui
,	PUNCT	,
en	ADP	en
rougissant	VERB	rougir
,	PUNCT	,
que	SCONJ	que
pour	ADP	pour
calmer	VERB	calmer
vos	DET	votre
craintes	NOUN	crainte
,	PUNCT	,
il	PRON	il
y	PRON	y
aurait	VERB	avoir
des	DET	un
choses	NOUN	chose
que	PRON	que
je	PRON	je
pourrais	VERB	pouvoir
...	PUNCT	...
mais	CCONJ	mais
ce	PRON	ce
serait	AUX	être
folie	NOUN	folie
que	SCONJ	que
de	ADP	de
croire	VERB	croire
que	SCONJ	que
vous	PRON	vous
pussiez	VERB	pouvoir
jamais	ADV	jamais
vous	PRON	vous
contenir	VERB	contenir
...	PUNCT	...
cependant	ADV	cependant
vous	PRON	vous
me	PRON	me
perdez	VERB	perdre
à	ADP	à
jamais	ADV	jamais
,	PUNCT	,
si	SCONJ	si
vous	PRON	vous
osez	VERB	oser
abuser	VERB	abuser
non-seulement	ADV	non-seulement
de	ADP	de
ma	DET	mon
complaisance	NOUN	complaisance
,	PUNCT	,
mais	CCONJ	mais
même	ADV	même
de	ADP	de
ma	DET	mon
sensibilité	NOUN	sensibilité
.	PUNCT	.
Le	DET	le
roi	NOUN	roi
d	ADP	d
'	ADP	'
Isma	PROPN	Isma
,	PUNCT	,
enchanté	VERB	enchanter
de	ADP	de
son	DET	son
bonheur	NOUN	bonheur
,	PUNCT	,
promit	VERB	promettre
à	ADP	à
la	DET	le
fée	NOUN	fée
plus	ADV	plus
encore	ADV	encore
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
n	ADV	n
'	ADV	'
exigeait	VERB	exiger
;	PUNCT	;
mais	CCONJ	mais
loin	ADV	loin
de	ADP	de
s	PRON	s
'	PRON	'
en	PRON	en
offenser	VERB	offenser
,	PUNCT	,
elle	PRON	lui
ne	ADV	ne
fut	AUX	être
pas	ADV	pas
fâchée	VERB	fâcher
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
s	PRON	s
'	PRON	'
engageât	VERB	engager
à	ADP	à
tant	ADV	tant
de	ADP	de
choses	NOUN	chose
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
lui	PRON	lui
fut	AUX	être
impossible	ADJ	impossible
de	ADP	de
ne	ADV	ne
manquer	VERB	manquer
à	ADP	à
aucune	PRON	aucun
.	PUNCT	.
Il	PRON	il
n	ADV	n
'	ADV	'
attendit	VERB	attendre
pas	ADV	pas
l	DET	l
'	DET	'
ordre	NOUN	ordre
de	ADP	de
la	DET	le
fée	NOUN	fée
pour	ADP	pour
voler	VERB	voler
dans	ADP	dans
ses	DET	son
bras	NOUN	bras
;	PUNCT	;
mais	CCONJ	mais
quelque	ADV	quelque
violence	NOUN	violence
que	PRON	que
fussent	AUX	être
ses	DET	son
désirs	NOUN	désir
,	PUNCT	,
il	PRON	il
fut	AUX	être
pendant	ADP	pendant
quelques	DET	quelque
moment	NOUN	moment
,	PUNCT	,
tel	ADJ	tel
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
lui	PRON	lui
avait	AUX	avoir
promis	VERB	promettre
d	ADP	d
'	ADP	'
être	VERB	être
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
il	PRON	il
jugea	VERB	juger
que	SCONJ	que
c	PRON	c
'	PRON	'
était	AUX	être
encore	ADV	encore
moins	ADV	moins
à	ADP	à
lui	PRON	lui
à	ADP	à
se	PRON	se
contenir	VERB	contenir
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
elle	PRON	lui
à	ADP	à
l	PRON	l
'	PRON	'
arrêter	VERB	arrêter
s	SCONJ	s
'	SCONJ	'
il	PRON	il
passait	VERB	passer
les	DET	le
bornes	NOUN	borne
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
lui	PRON	lui
avait	AUX	avoir
prescrites	VERB	prescrire
.	PUNCT	.
Cependant	ADV	cependant
,	PUNCT	,
pourne	ADP	pourne
la	PRON	le
point	ADV	point
effrayer	VERB	effrayer
,	PUNCT	,
il	PRON	il
ne	ADV	ne
lui	PRON	lui
demanda	VERB	demander
que	ADV	que
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
lui	PRON	lui
avait	AUX	avoir
déjà	ADV	déjà
accordé	VERB	accorder
.	PUNCT	.
On	PRON	on
recommença	VERB	recommencer
donc	ADV	donc
les	DET	le
aveux	NOUN	aveu
avec	ADP	avec
tous	ADJ	tout
les	DET	le
riens	NOUN	rien
qu	PRON	que
'	PRON	'
ils	PRON	il
entraînent	VERB	entraîner
;	PUNCT	;
sortes	NOUN	sorte
de	ADP	de
faveurs	NOUN	faveur
qui	PRON	qui
ne	ADV	ne
sont	AUX	être
pas	ADV	pas
faites	VERB	faire
pour	ADP	pour
alarmer	VERB	alarmer
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
amusent	VERB	amuser
les	DET	le
désirs	NOUN	désir
.	PUNCT	.
Comme	SCONJ	comme
il	PRON	il
n	ADV	n
'	ADV	'
est	AUX	être
guère	ADV	guère
possible	ADJ	possible
de	ADP	de
les	PRON	le
amuser	VERB	amuser
sans	ADP	sans
les	PRON	le
accroître	VERB	accroître
,	PUNCT	,
Schézaddin	PROPN	Schézaddin
eut	VERB	avoir
bientôt	ADV	bientôt
des	DET	un
propositions	NOUN	proposition
à	ADP	à
faire	VERB	faire
;	PUNCT	;
il	PRON	il
les	PRON	le
fit	VERB	faire
,	PUNCT	,
elle	PRON	lui
les	PRON	le
trouva	VERB	trouver
très	ADV	très
avantageuses	ADJ	avantageux
,	PUNCT	,
et	CCONJ	et
pourtant	ADV	pourtant
,	PUNCT	,
avec	ADP	avec
toute	ADJ	tout
la	DET	le
politesse	NOUN	politesse
imaginable	ADJ	imaginable
,	PUNCT	,
les	PRON	le
refusa	VERB	refuser
.	PUNCT	.
Le	DET	le
prince	NOUN	prince
se	PRON	se
plaignit	VERB	plaindre
,	PUNCT	,
fit	VERB	faire
ses	DET	son
représentations	NOUN	représentation
,	PUNCT	,
prétendit	VERB	prétendre
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
outroit	VERB	outroit
les	DET	le
rigueurs	NOUN	rigueur
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
exigeait	VERB	exiger
ne	ADV	ne
blessait	VERB	blesser
pas	ADV	pas
la	DET	le
convention	NOUN	convention
qu	PRON	que
'	PRON	'
ils	PRON	il
venaient	VERB	venir
de	ADP	de
faire	VERB	faire
;	PUNCT	;
et	CCONJ	et
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
y	PRON	y
a	VERB	avoir
de	ADP	de
singulier	ADJ	singulier
,	PUNCT	,
c	PRON	c
'	PRON	'
est	VERB	être
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
le	PRON	le
crut	VERB	croire
!	PUNCT	!
Elle	PRON	lui
n	ADV	n
'	ADV	'
était	AUX	être
pas	ADV	pas
du	ADP	de
nombre	NOUN	nombre
de	ADP	de
ces	DET	ce
personnes	NOUN	personne
malheureuses	ADJ	malheureux
,	PUNCT	,
qui	PRON	qui
toujours	ADV	toujours
spectatrices	NOUN	spectateur
inanimées	ADJ	inanimé
des	ADP	de
transports	NOUN	transport
qu	PRON	que
'	PRON	'
elles	PRON	lui
inspirent	VERB	inspirer
,	PUNCT	,
sentent	VERB	sentir
toutes	ADJ	tout
les	DET	le
fureurs	NOUN	fureur
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
sans	ADP	sans
pouvoir	VERB	pouvoir
en	PRON	en
éprouver	VERB	éprouver
les	DET	le
plaisirs	NOUN	plaisir
.	PUNCT	.
De	ADP	de
prétentions	NOUN	prétention
en	ADP	en
prétentions	NOUN	prétention
,	PUNCT	,
le	DET	le
prince	NOUN	prince
avait	AUX	avoir
été	AUX	être
si	ADV	si
loin	ADV	loin
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
lui	PRON	lui
restait	VERB	rester
plus	ADV	plus
à	ADP	à
demander	VERB	demander
que	SCONJ	que
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
lui	PRON	lui
paraissait	VERB	paraître
impossible	ADJ	impossible
d	ADP	d
'	ADP	'
obtenir	VERB	obtenir
;	PUNCT	;
et	CCONJ	et
la	DET	le
fée	NOUN	fée
qui	PRON	qui
ne	ADV	ne
se	PRON	se
trompait	VERB	tromper
pas	ADV	pas
au	ADP	au
silence	NOUN	silence
qu	PRON	que
'	PRON	'
il	PRON	il
gardait	VERB	garder
sur	ADP	sur
un	DET	un
article	NOUN	article
si	ADV	si
important	ADJ	important
,	PUNCT	,
et	CCONJ	et
se	PRON	se
défiait	VERB	défier
de	ADP	de
lui	PRON	lui
,	PUNCT	,
d	ADP	d
'	ADP	'
autant	ADV	autant
plus	ADV	plus
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
paraissait	VERB	paraître
désirer	VERB	désirer
moins	ADV	moins
,	PUNCT	,
refusait	VERB	refuser
indistinctementtoutes	ADV	indistinctementtoutes
les	DET	le
propositions	NOUN	proposition
qu	PRON	que
'	PRON	'
il	PRON	il
lui	PRON	lui
faisait	VERB	faire
,	PUNCT	,
de	ADP	de
quelque	DET	quelque
politesse	NOUN	politesse
et	CCONJ	et
de	ADP	de
quelque	DET	quelque
désintéressement	NOUN	désintéressement
qu	PRON	que
'	PRON	'
il	PRON	il
cherchât	VERB	chercher
à	ADP	à
les	PRON	le
couvrir	VERB	couvrir
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
il	PRON	il
lui	PRON	lui
reprocha	VERB	reprocher
si	ADV	si
vivement	ADV	vivement
ses	DET	son
défiances	NOUN	défiance
,	PUNCT	,
mêla	VERB	mêler
tant	ADV	tant
de	ADP	de
caresses	NOUN	caresse
aux	ADP	à
reproches	NOUN	reproche
,	PUNCT	,
lui	PRON	lui
fit	VERB	faire
tant	ADV	tant
de	ADP	de
serments	NOUN	serment
de	ADP	de
la	PRON	le
respecter	VERB	respecter
,	PUNCT	,
même	ADV	même
malgré	ADP	malgré
elle	PRON	lui
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
lui	PRON	lui
fut	AUX	être
pas	ADV	pas
possible	ADJ	possible
plus	ADV	plus
long	ADV	long
-	ADV	-
temps	ADV	temps
de	ADP	de
s	PRON	s
'	PRON	'
opposer	VERB	opposer
à	ADP	à
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
ne	ADV	ne
paraissait	VERB	paraître
désirer	VERB	désirer
que	ADV	que
pour	ADP	pour
elle-même	PRON	lui-même
,	PUNCT	,
et	CCONJ	et
pour	ADP	pour
l	PRON	l
'	PRON	'
occuper	VERB	occuper
plus	ADV	plus
agréablement	ADV	agréablement
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
amant	NOUN	amant
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
Elle	PRON	lui
se	PRON	se
livrait	VERB	livrer
de	ADP	de
si	ADV	si
bonne	ADJ	bon
foi	NOUN	foi
aux	ADP	à
perfides	ADJ	perfide
attentions	NOUN	attention
du	ADP	de
prince	NOUN	prince
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elles	PRON	lui
auraient	AUX	avoir
eu	VERB	avoir
,	PUNCT	,
selon	ADP	selon
toute	DET	tout
apparence	NOUN	apparence
,	PUNCT	,
le	DET	le
succès	NOUN	succès
qu	PRON	que
'	SCONJ	'
il	PRON	il
en	PRON	en
attendait	VERB	attendre
,	PUNCT	,
si	SCONJ	si
les	DET	le
questions	NOUN	question
réitérées	VERB	réitérer
qu	PRON	que
'	PRON	'
il	PRON	il
lui	PRON	lui
faisait	VERB	faire
,	PUNCT	,
l	DET	l
'	DET	'
inquiétude	NOUN	inquiétude
où	PRON	où
il	PRON	il
paraissait	VERB	paraître
être	VERB	être
sur	ADP	sur
les	DET	le
dispositions	NOUN	disposition
où	PRON	où
elle	PRON	lui
pouvait	VERB	pouvoir
se	PRON	se
trouver	VERB	trouver
,	PUNCT	,
et	CCONJ	et
le	DET	le
souris	NOUN	souris
malin	ADJ	malin
qui	PRON	qui
lui	PRON	lui
échappa	VERB	échapper
lorsqu	SCONJ	lorsqu
'	SCONJ	'
il	PRON	il
les	PRON	le
crut	VERB	croire
telles	ADJ	tel
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
les	PRON	le
desiroit	VERB	desiroit
,	PUNCT	,
ne	ADV	ne
lui	PRON	lui
eussent	AUX	avoir
découvert	VERB	découvrir
trop	ADV	trop
tôt	ADV	tôt
le	DET	le
véritable	ADJ	véritable
motif	NOUN	motif
de	ADP	de
la	DET	le
peine	NOUN	peine
qu	PRON	que
'	PRON	'
il	PRON	il
voulait	VERB	vouloir
bien	ADV	bien
prendre	VERB	prendre
.	PUNCT	.
Le	DET	le
danger	NOUN	danger
dans	ADP	dans
lequel	PRON	lequel
elle	PRON	lui
se	PRON	se
trouvait	VERB	trouver
,	PUNCT	,
se	PRON	se
cachait	VERB	cacher
sous	ADP	sous
de	DET	de
si	ADV	si
agréables	ADJ	agréable
apparences	NOUN	apparence
,	PUNCT	,
et	CCONJ	et
devenait	VERB	devenir
si	ADV	si
pressant	ADJ	pressant
,	PUNCT	,
que	SCONJ	que
pour	ADP	pour
peu	ADV	peu
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
eût	AUX	avoir
encore	ADV	encore
tardé	VERB	tarder
à	ADP	à
faire	VERB	faire
cette	DET	ce
remarque	NOUN	remarque
,	PUNCT	,
elle	PRON	lui
n	ADV	n
'	ADV	'
aurait	AUX	avoir
eu	VERB	avoir
ni	CCONJ	ni
la	DET	le
force	NOUN	force
de	ADP	de
s	PRON	s
'	PRON	'
y	PRON	y
soustraire	VERB	soustraire
,	PUNCT	,
ni	CCONJ	ni
le	DET	le
temps	NOUN	temps
de	ADP	de
rien	PRON	rien
imaginer	VERB	imaginer
qui	PRON	qui
pût	VERB	pouvoir
l	PRON	l
'	PRON	'
en	PRON	en
garantir	VERB	garantir
.	PUNCT	.
Eh	INTJ	Eh
!	PUNCT	!
Que	PRON	que
lui	PRON	lui
eûtservi	VERB	eûtservi
de	ADP	de
se	PRON	se
plaindre	VERB	plaindre
?	PUNCT	?
Un	DET	un
homme	NOUN	homme
capable	ADJ	capable
d	ADP	d
'	ADP	'
une	DET	un
si	ADV	si
horrible	ADJ	horrible
noirceur	NOUN	noirceur
,	PUNCT	,
pouvait	VERB	pouvoir
-il	PRON	il
être	AUX	être
susceptible	ADJ	susceptible
de	ADP	de
repentir	NOUN	repentir
,	PUNCT	,
et	CCONJ	et
avoir	VERB	avoir
la	DET	le
générosité	NOUN	générosité
de	ADP	de
sacrifier	VERB	sacrifier
les	DET	le
plaisirs	NOUN	plaisir
qu	PRON	que
'	SCONJ	'
il	PRON	il
en	PRON	en
attendait	VERB	attendre
?	PUNCT	?
Cependant	ADV	cependant
,	PUNCT	,
le	DET	le
temps	NOUN	temps
pressait	VERB	presser
.	PUNCT	.
Heureusement	ADV	heureusement
pour	ADP	pour
la	DET	le
fée	NOUN	fée
,	PUNCT	,
il	PRON	il
y	PRON	y
avait	VERB	avoir
peu	ADV	peu
de	ADP	de
femmes	NOUN	femme
qui	PRON	qui
eussent	VERB	avoir
l	DET	l
'	DET	'
esprit	NOUN	esprit
aussi	ADV	aussi
présent	ADJ	présent
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
.	PUNCT	.
Se	PRON	se
venger	VERB	venger
de	ADP	de
lui	PRON	lui
,	PUNCT	,
de	ADP	de
la	DET	le
même	ADJ	même
façon	NOUN	façon
précisément	ADV	précisément
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
en	PRON	en
était	AUX	être
offensée	VERB	offenser
,	PUNCT	,
lui	PRON	lui
parut	VERB	paraître
donc	ADV	donc
le	DET	le
seul	ADJ	seul
moyen	NOUN	moyen
qui	PRON	qui
lui	PRON	lui
restât	VERB	rester
pour	ADP	pour
échapper	VERB	échapper
au	ADP	au
péril	NOUN	péril
qu	PRON	que
'	PRON	'
elle	PRON	lui
courait	VERB	courir
.	PUNCT	.
Vengeance	NOUN	vengeance
,	PUNCT	,
en	ADP	en
effet	NOUN	effet
,	PUNCT	,
d	ADP	d
'	ADP	'
autant	ADV	autant
plus	ADV	plus
adroite	ADJ	adroit
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
ne	ADV	ne
pouvait	VERB	pouvoir
paraître	VERB	paraître
qu	ADV	qu
'	ADV	'
une	DET	un
preuve	NOUN	preuve
d	ADP	d
'	ADP	'
