 	SPACE	 
l'	DET	le
une	PRON	un
des	ADP	de
actrices	NOUN	acteur
de	ADP	de
notre	DET	notre
roman	NOUN	roman
et	CCONJ	et
dont	PRON	dont
il	PRON	il
a	AUX	avoir
été	AUX	être
question	NOUN	question
plus	ADV	plus
haut	ADV	haut
.	PUNCT	.
Cette	DET	ce
seconde	ADJ	second
épouse	NOUN	épouse
bientôt	ADV	bientôt
sacrifiée	VERB	sacrifier
comme	ADP	comme
la	DET	le
première	ADJ	premier
fit	VERB	faire
place	NOUN	place
à	ADP	à
une	DET	un
troisième	ADJ	troisième
qui	PRON	qui
le	PRON	le
fit	VERB	faire
bientôt	ADV	bientôt
comme	ADP	comme
la	DET	le
seconde	ADJ	second
,	PUNCT	,
on	PRON	on
disait	VERB	dire
dans	ADP	dans
le	DET	le
monde	NOUN	monde
que	SCONJ	que
c'	PRON	ce
était	AUX	être
l'	DET	le
immensité	NOUN	immensité
de	ADP	de
sa	DET	son
construction	NOUN	construction
qui	PRON	qui
tuait	VERB	tuer
ainsi	ADV	ainsi
toutes	ADJ	tout
ses	DET	son
femmes	NOUN	femme
et	CCONJ	et
comme	SCONJ	comme
ce	DET	ce
gigantesque	ADJ	gigantesque
était	AUX	être
exact	ADJ	exact
dans	ADP	dans
tous	ADJ	tout
les	DET	le
points	NOUN	point
le	DET	le
duc	NOUN	duc
laissait	VERB	laisser
germer	VERB	germer
une	DET	un
opinion	NOUN	opinion
qui	PRON	qui
voilait	VERB	voiler
la	DET	le
vérité	NOUN	vérité
.	PUNCT	.
Ce	DET	ce
colosse	NOUN	colosse
effrayant	ADJ	effrayant
donnait	VERB	donner
en	ADP	en
effet	NOUN	effet
l'	DET	le
idée	NOUN	idée
d'	ADP	de
Hercule	PROPN	Hercule
ou	CCONJ	ou
d'	ADP	de
un	DET	un
centaure	NOUN	centaure
;	PUNCT	;
le	DET	le
duc	NOUN	duc
avait	VERB	avoir
cinq	NUM	cinq
pieds	NOUN	pied
aux	ADP	à
épaules	NOUN	épaule
,	PUNCT	,
des	DET	un
membres	NOUN	membre
d'	ADP	de
une	DET	un
force	NOUN	force
et	CCONJ	et
d'	ADP	de
une	DET	un
énergie	NOUN	énergie
,	PUNCT	,
des	DET	un
articulations	NOUN	articulation
d'	ADP	de
une	DET	un
vigueur	NOUN	vigueur
,	PUNCT	,
des	DET	un
nerfs	NOUN	nerf
d'	ADP	de
une	DET	un
élasticité	NOUN	élasticité
,	PUNCT	,
joignez	VERB	joindre
à	ADP	à
cela	PRON	cela
une	DET	un
figure	NOUN	figure
mâle	ADJ	mâle
et	CCONJ	et
fière	ADJ	fier
,	PUNCT	,
de	DET	de
très	ADV	très
grands	ADJ	grand
yeux	NOUN	oeil
noirs	ADJ	noir
,	PUNCT	,
de	DET	de
beaux	ADJ	beal
sourcils	NOUN	sourcil
bruns	ADJ	brun
,	PUNCT	,
le	DET	le
nez	NOUN	nez
aquilin	ADJ	aquilin
,	PUNCT	,
de	DET	de
belles	ADJ	bel
dents	NOUN	dent
,	PUNCT	,
l'	DET	le
air	NOUN	air
de	ADP	de
la	DET	le
santé	NOUN	santé
et	CCONJ	et
de	ADP	de
la	DET	le
fraîcheur	NOUN	fraîcheur
,	PUNCT	,
des	DET	un
épaules	NOUN	épaule
larges	ADJ	large
,	PUNCT	,
une	DET	un
chevelure	NOUN	chevelure
épaisse	ADJ	épais
quoique	ADV	quoique
parfaitement	ADV	parfaitement
coupée	VERB	couper
,	PUNCT	,
les	DET	le
hanches	NOUN	hanche
belles	ADJ	bel
,	PUNCT	,
les	DET	le
fesses	NOUN	fesse
supportables	ADJ	supportable
,	PUNCT	,
les	DET	le
plus	ADV	plus
belles	ADJ	bel
jambes	NOUN	jambe
du	ADP	de
monde	NOUN	monde
,	PUNCT	,
un	DET	un
tempérament	NOUN	tempérament
de	ADP	de
feu	NOUN	feu
,	PUNCT	,
une	DET	un
force	NOUN	force
de	ADP	de
cheval	NOUN	cheval
et	CCONJ	et
le	DET	le
membre	NOUN	membre
d'	ADP	de
un	DET	un
véritable	ADJ	véritable
mulet	NOUN	mulet
étonnamment	ADV	étonnamment
vêtu	VERB	vêtir
et	CCONJ	et
doué	ADJ	doué
de	ADP	de
la	DET	le
faculté	NOUN	faculté
de	ADP	de
perdre	VERB	perdre
son	DET	son
sperme	NOUN	sperme
aussi	ADV	aussi
souvent	ADV	souvent
qu'	SCONJ	que
il	PRON	il
le	PRON	le
voulait	VERB	vouloir
dans	ADP	dans
un	DET	un
jour	NOUN	jour
,	PUNCT	,
même	ADV	même
à	ADP	à
l'	DET	le
âge	NOUN	âge
de	ADP	de
50	NUM	50
ans	NOUN	an
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
avait	VERB	avoir
alors	ADV	alors
une	DET	un
érection	NOUN	érection
presque	ADV	presque
continuelle	ADJ	continuel
dans	ADP	dans
le	DET	le
membre	NOUN	membre
dont	PRON	dont
la	DET	le
taille	NOUN	taille
était	AUX	être
de	ADP	de
8	NUM	8
pouces	NOUN	pouce
justes	ADJ	juste
de	ADP	de
pourtour	NOUN	pourtour
sur	ADP	sur
12	PRON	12
de	ADP	de
long	ADJ	long
,	PUNCT	,
et	CCONJ	et
vous	PRON	vous
aurez	VERB	avoir
le	DET	le
portrait	NOUN	portrait
du	ADP	de
duc	NOUN	duc
de	ADP	de
Blangis	PROPN	Blangis
,	PUNCT	,
comme	ADP	comme
si	SCONJ	si
vous	PRON	vous
l'	PRON	l'
eussiez	AUX	avoir
dessiné	VERB	dessiner
vous	PRON	vous
-	PRON	-
même	PRON	même
.	PUNCT	.
Mais	CCONJ	mais
si	SCONJ	si
ce	DET	ce
chef	NOUN	chef
d'	ADP	de
œuvre	NOUN	œuvre
de	ADP	de
la	DET	le
nature	NOUN	nature
était	AUX	être
violent	ADJ	violent
dans	ADP	dans
ses	DET	son
désirs	NOUN	désir
que	PRON	que
devenait	VERB	devenir
-il	PRON	il
o	PUNCT	o
grand	ADJ	grand
dieu	NOUN	dieu
quand	SCONJ	quand
l'	DET	le
ivresse	NOUN	ivresse
de	ADP	de
la	DET	le
volupté	NOUN	volupté
le	PRON	le
couronnait	VERB	couronner
Ce	PRON	ce
n'	ADV	n'
était	AUX	être
plus	ADV	plus
un	DET	un
homme	NOUN	homme
,	PUNCT	,
c'	PRON	ce
était	AUX	être
un	DET	un
tigre	NOUN	tigre
en	ADP	en
fureur	NOUN	fureur
,	PUNCT	,
malheur	NOUN	malheur
à	ADP	à
qui	PRON	qui
servait	VERB	servir
alors	ADV	alors
ses	DET	son
passions	NOUN	passion
,	PUNCT	,
des	DET	un
cris	NOUN	cri
épouvantables	ADJ	épouvantable
,	PUNCT	,
des	DET	un
blasphèmes	NOUN	blasphème
atroces	ADJ	atroce
s'	PRON	se
élançaient	VERB	élancer
de	ADP	de
sa	DET	son
poitrine	NOUN	poitrine
,	PUNCT	,
gonflées	VERB	gonfler
des	ADP	de
flammes	NOUN	flamme
semblaient	VERB	sembler
alors	ADV	alors
sortir	VERB	sortir
de	ADP	de
ses	DET	son
yeux	NOUN	oeil
,	PUNCT	,
il	PRON	il
écumait	VERB	écumer
,	PUNCT	,
il	PRON	il
hennissait	VERB	hennir
,	PUNCT	,
on	PRON	on
l'	PRON	l'
eut	AUX	avoir
pris	VERB	prendre
pour	ADP	pour
le	DET	le
dieu	NOUN	dieu
même	ADV	même
de	ADP	de
la	DET	le
lubricité	NOUN	lubricité
,	PUNCT	,
quelque	ADV	quelque
fut	AUX	être
sa	DET	son
manière	NOUN	manière
de	ADP	de
jouir	VERB	jouir
alors	ADV	alors
,	PUNCT	,
sa	DET	son
main	NOUN	main
nécessairement	ADV	nécessairement
s'	PRON	se
égarait	VERB	égarer
toujours	ADV	toujours
,	PUNCT	,
et	CCONJ	et
on	PRON	on
l'	PRON	l'
a	AUX	avoir
vu	VERB	voir
plus	ADV	plus
d'	ADP	de
une	DET	un
fois	NOUN	fois
étrangler	VERB	étrangler
tout	ADV	tout
net	ADV	net
une	DET	un
femme	NOUN	femme
à	ADP	à
l'	DET	le
instant	NOUN	instant
de	ADP	de
sa	DET	son
perfide	ADJ	perfide
décharge	NOUN	décharge
.	PUNCT	.
Revenu	VERB	revenir
de	ADP	de
là	ADV	là
l'	DET	le
insouciance	NOUN	insouciance
la	DET	le
plus	ADV	plus
entière	ADJ	entier
sur	ADP	sur
les	DET	le
infamies	NOUN	infamie
qu'	PRON	qu'
il	PRON	il
venait	VERB	venir
de	ADP	de
se	PRON	se
permettre	VERB	permettre
prenait	VERB	prendre
aussitôt	ADV	aussitôt
la	DET	le
place	NOUN	place
de	ADP	de
son	DET	son
égarement	NOUN	égarement
et	CCONJ	et
de	ADP	de
cette	DET	ce
indifférence	NOUN	indifférence
,	PUNCT	,
de	ADP	de
cette	DET	ce
espèce	NOUN	espèce
d'	ADP	de
apathie	NOUN	apathie
naissait	VERB	naître
presque	ADV	presque
aussitôt	ADV	aussitôt
de	DET	de
nouvelles	ADJ	nouveau
étincelles	NOUN	étincelle
de	ADP	de
volupté	NOUN	volupté
.	PUNCT	.

	SPACE	

Le	DET	le
duc	NOUN	duc
dans	ADP	dans
sa	DET	son
jeunesse	NOUN	jeunesse
avait	AUX	avoir
déchargé	VERB	décharger
jusque	ADP	jusque
18	NUM	18
fois	NOUN	fois
dans	ADP	dans
un	DET	un
jour	NOUN	jour
et	CCONJ	et
sans	ADP	sans
qu'	SCONJ	que
on	PRON	on
le	PRON	le
vit	VERB	voir
plus	ADV	plus
épuisé	VERB	épuiser
à	ADP	à
la	DET	le
dernière	ADJ	dernier
perte	NOUN	perte
qu'	SCONJ	que
à	ADP	à
la	DET	le
première	ADJ	premier
.	PUNCT	.
Sept	NUM	Sept
ou	CCONJ	ou
huit	NUM	huit
)	PUNCT	)
dans	ADP	dans
le	DET	le
même	ADJ	même
intervalle	NOUN	intervalle
ne	ADV	ne
l'	PRON	l'
effrayait	VERB	effrayer
point	ADV	point
encore	ADV	encore
malgré	ADP	malgré
son	DET	son
demi-siècle	NOUN	demi-siècle
.	PUNCT	.
Depuis	ADP	depuis
près	ADV	près
de	ADP	de
vingt-cinq	NUM	vingt-cinq
ans	NOUN	an
il	PRON	il
s'	PRON	se
était	AUX	être
habitué	VERB	habituer
à	ADP	à
la	DET	le
sodomie	NOUN	sodomie
passive	ADJ	passif
et	CCONJ	et
il	PRON	il
en	PRON	en
soutenait	VERB	soutenir
les	DET	le
attaques	NOUN	attaque
avec	ADP	avec
la	DET	le
même	ADJ	même
vigueur	NOUN	vigueur
qu'	SCONJ	que
il	PRON	il
les	PRON	le
rendait	VERB	rendre
activement	ADV	activement
l'	DET	le
instant	NOUN	instant
d'	ADP	de
après	ADP	après
lui-même	PRON	lui-même
quand	SCONJ	quand
il	PRON	il
lui	PRON	lui
plaisait	VERB	plaire
de	ADP	de
changer	VERB	changer
de	ADP	de
rôle	NOUN	rôle
.	PUNCT	.
Il	PRON	il
avait	AUX	avoir
soutenu	VERB	soutenir
dans	ADP	dans
une	DET	un
gageure	NOUN	gageure
jusque	ADP	jusque
55	NUM	55
assauts	NOUN	assaut
dans	ADP	dans
un	DET	un
jour	NOUN	jour
.	PUNCT	.
Doué	VERB	douer
comme	SCONJ	comme
nous	PRON	nous
l'	PRON	l'
avons	AUX	avoir
dit	VERB	dire
d'	ADP	de
une	DET	un
force	NOUN	force
prodigieuse	ADJ	prodigieux
une	DET	un
seule	ADJ	seul
main	NOUN	main
lui	PRON	lui
suffirait	VERB	suffire
pour	ADP	pour
violer	VERB	violer
une	DET	un
fille	NOUN	fille
,	PUNCT	,
il	PRON	il
l'	PRON	l'
avait	AUX	avoir
prouvé	VERB	prouver
plusieurs	DET	plusieurs
fois	NOUN	fois
.	PUNCT	.
Il	PRON	il
paria	VERB	parier
un	DET	un
jour	NOUN	jour
d'	ADP	de
étouffer	VERB	étouffer
un	DET	un
cheval	NOUN	cheval
entre	ADP	entre
ses	DET	son
jambes	NOUN	jambe
et	CCONJ	et
l'	DET	le
animal	NOUN	animal
creva	VERB	crever
à	ADP	à
l'	DET	le
instant	NOUN	instant
qu'	SCONJ	que
il	PRON	il
l'	PRON	l'
avait	AUX	avoir
indiqué	VERB	indiquer
.	PUNCT	.
Ses	DET	son
excès	NOUN	excès
de	ADP	de
table	NOUN	table
l'	PRON	l'
emportaient	VERB	emporter
encore	ADV	encore
s'	SCONJ	s'
il	PRON	il
est	AUX	être
possible	ADJ	possible
sur	ADP	sur
ceux	PRON	celui
du	ADP	de
lit	NOUN	lit
,	PUNCT	,
on	PRON	on
ne	ADV	ne
concevait	VERB	concevoir
pas	ADV	pas
ce	PRON	ce
que	PRON	que
devenait	VERB	devenir
,	PUNCT	,
l'	DET	le
immensité	NOUN	immensité
des	ADP	de
vivres	NOUN	vivre
qu'	PRON	qu'
il	PRON	il
en	PRON	en
gloutissait	VERB	gloutisser
,	PUNCT	,
il	PRON	il
faisait	VERB	faire
régulièrement	ADV	régulièrement
trois	NUM	trois
repas	NOUN	repas
et	CCONJ	et
les	PRON	le
faisait	VERB	faire
tous	ADJ	tout
trois	PRON	trois
et	CCONJ	et
fort	ADV	fort
longs	ADJ	long
et	CCONJ	et
fort	ADV	fort
amples	ADJ	ample
et	CCONJ	et
son	DET	son
service	NOUN	service
ordinaire	ADJ	ordinaire
était	AUX	être
toujours	ADV	toujours
de	ADP	de
dix	NUM	dix
bouteilles	NOUN	bouteille
de	ADP	de
vin	NOUN	vin
de	ADP	de
bourgogne	PROPN	bourgogne
,	PUNCT	,
il	PRON	il
en	PRON	en
avait	AUX	avoir
bu	VERB	boire
jusque	ADP	jusque
trente	PRON	trente
et	CCONJ	et
pariait	VERB	parier
contre	ADP	contre
qui	PRON	qui
voudrait	VERB	vouloir
d'	ADP	de
aller	VERB	aller
même	ADV	même
à	ADP	à
50	PRON	50
.	PUNCT	.
Mais	CCONJ	mais
son	DET	son
ivresse	NOUN	ivresse
,	PUNCT	,
prenant	VERB	prendre
la	DET	le
teinte	NOUN	teinte
de	ADP	de
sa	DET	son
passion	NOUN	passion
,	PUNCT	,
dès	ADP	dès
que	SCONJ	que
la	DET	le
liqueur	NOUN	liqueur
ou	CCONJ	ou
le	DET	le
vin	NOUN	vin
avaient	AUX	avoir
échauffé	VERB	échauffer
son	DET	son
crâne	NOUN	crâne
,	PUNCT	,
il	PRON	il
devenait	VERB	devenir
furieux	ADJ	furieux
,	PUNCT	,
on	PRON	on
)	PUNCT	)
était	AUX	être
obligé	VERB	obliger
de	ADP	de
le	PRON	le
lier	VERB	lier
.	PUNCT	.
Et	CCONJ	et
avec	ADP	avec
tout	ADJ	tout
cela	PRON	cela
qui	PRON	qui
l'	PRON	l'
eut	VERB	avoir
)	PUNCT	)
dit	VERB	dire
il	PRON	il
est	VERB	être
vrai	ADJ	vrai
que	SCONJ	que
l'	DET	le
âme	NOUN	âme
répond	VERB	répondre
souvent	ADV	souvent
bien	ADV	bien
mal	ADV	mal
aux	ADP	à
dispositions	NOUN	disposition
corporelles	ADJ	corporel
,	PUNCT	,
un	DET	un
enfant	NOUN	enfant
résolu	VERB	résoudre
eût	AUX	avoir
effrayé	VERB	effrayer
ce	DET	ce
colosse	NOUN	colosse
et	CCONJ	et
dès	ADP	dès
que	SCONJ	que
pour	ADP	pour
se	PRON	se
défaire	VERB	défaire
de	ADP	de
son	DET	son
ennemi	NOUN	ennemi
,	PUNCT	,
il	PRON	il
ne	ADV	ne
pouvait	VERB	pouvoir
plus	ADV	plus
employer	VERB	employer
ses	DET	son
ruses	NOUN	ruse
ou	CCONJ	ou
sa	DET	son
trahison	NOUN	trahison
,	PUNCT	,
il	PRON	il
devenait	VERB	devenir
timide	ADJ	timide
et	CCONJ	et
lâche	ADJ	lâche
et	CCONJ	et
l'	DET	le
idée	NOUN	idée
du	ADP	de
combat	NOUN	combat
le	DET	le
moins	ADV	moins
dangereux	ADJ	dangereux
,	PUNCT	,
mais	CCONJ	mais
à	ADP	à
égalité	NOUN	égalité
de	ADP	de
forces	NOUN	force
,	PUNCT	,
l'	PRON	l'
eût	AUX	avoir
fait	AUX	faire
fuir	VERB	fuir
à	ADP	à
l'	DET	le
extrémité	NOUN	extrémité
de	ADP	de
la	DET	le
terre	NOUN	terre
.	PUNCT	.
Il	PRON	il
avait	AUX	avoir
pourtant	ADV	pourtant
selon	ADP	selon
l'	DET	le
usage	NOUN	usage
fait	VERB	faire
une	DET	un
campagne	NOUN	campagne
ou	CCONJ	ou
deux	PRON	deux
,	PUNCT	,
mais	CCONJ	mais
il	PRON	il
s'	PRON	se
y	PRON	y
était	AUX	être
si	ADV	si
bellement	ADV	bellement
deshonoré	VERB	deshonorer
qu'	SCONJ	que
il	PRON	il
avait	AUX	avoir
sur	ADP	sur
le	DET	le
champ	NOUN	champ
quitté	VERB	quitter
le	DET	le
service	NOUN	service
,	PUNCT	,
soutenant	VERB	soutenir
sa	DET	son
turpitude	NOUN	turpitude
avec	ADP	avec
autant	ADV	autant
d'	ADP	de
esprit	NOUN	esprit
que	SCONJ	que
d'	ADP	de
effronterie	NOUN	effronterie
,	PUNCT	,
il	PRON	il
prétendait	VERB	prétendre
hautement	ADV	hautement
que	SCONJ	que
la	DET	le
poltronerie	NOUN	poltronerie
n'	ADV	n'
étant	AUX	être
que	ADV	que
le	DET	le
désir	NOUN	désir
de	ADP	de
sa	DET	son
conservation	NOUN	conservation
,	PUNCT	,
il	PRON	il
était	AUX	être
parfaitement	ADV	parfaitement
impossible	ADJ	impossible
à	ADP	à
des	DET	un
gens	NOUN	gens
sensés	ADJ	sensé
de	ADP	de
la	PRON	le
reprocher	VERB	reprocher
comme	ADP	comme
un	DET	un
défaut	NOUN	défaut
.	PUNCT	.

	SPACE	

En	ADP	en
conservant	VERB	conserver
absolument	ADV	absolument
les	DET	le
mêmes	ADJ	même
traits	NOUN	trait
moroses	ADJ	morose
et	CCONJ	et
les	PRON	le
adaptant	VERB	adapter
à	ADP	à
une	DET	un
existence	NOUN	existence
physique	ADJ	physique
infiniment	ADV	infiniment
inférieure	ADJ	inférieur
à	ADP	à
celle	PRON	celui
qui	PRON	qui
vient	VERB	venir
d'	ADP	de
être	AUX	être
tracée	VERB	tracer
on	PRON	on
avait	VERB	avoir
le	DET	le
portrait	NOUN	portrait
de	ADP	de
l'	DET	le
évêque	NOUN	évêque
de---	PRON	de---
,	PUNCT	,
frère	NOUN	frère
du	ADP	de
duc	NOUN	duc
de	ADP	de
Blangis	PROPN	Blangis
.	PUNCT	.
Même	ADJ	même
noirceur	NOUN	noirceur
dans	ADP	dans
l'	DET	le
âme	NOUN	âme
,	PUNCT	,
même	ADJ	même
penchant	NOUN	penchant
au	ADP	au
crime	NOUN	crime
,	PUNCT	,
même	ADJ	même
mépris	NOUN	mépris
pour	ADP	pour
la	DET	le
religion	NOUN	religion
,	PUNCT	,
même	ADJ	même
athéisme	NOUN	athéisme
,	PUNCT	,
même	ADJ	même
fourberie	NOUN	fourberie
,	PUNCT	,
l'	DET	le
esprit	NOUN	esprit
plus	ADV	plus
souple	ADJ	souple
et	CCONJ	et
plus	ADV	plus
adroit	ADJ	adroit
cependant	ADV	cependant
et	CCONJ	et
plus	ADV	plus
d'	ADP	de
art	NOUN	art
de	ADP	de
précipiter	VERB	précipiter
ses	DET	son
victimes	NOUN	victime
,	PUNCT	,
mais	CCONJ	mais
une	DET	un
taille	NOUN	taille
fine	ADJ	fin
et	CCONJ	et
légère	ADJ	léger
,	PUNCT	,
un	DET	un
corps	NOUN	corps
petit	ADJ	petit
et	CCONJ	et
fluet	ADJ	fluet
,	PUNCT	,
une	DET	un
santé	NOUN	santé
chancelante	ADJ	chancelant
,	PUNCT	,
des	DET	un
nerfs	NOUN	nerf
tous	ADV	tous
délicats	ADJ	délicat
,	PUNCT	,
une	DET	un
recherche	NOUN	recherche
plus	ADV	plus
grande	ADJ	grand
dans	ADP	dans
les	DET	le
plaisirs	NOUN	plaisir
,	PUNCT	,
des	DET	un
facultés	NOUN	faculté
médiocres	ADJ	médiocre
,	PUNCT	,
un	DET	un
membre	NOUN	membre
très	ADV	très
ordinaire	ADJ	ordinaire
,	PUNCT	,
petit	ADJ	petit
même	ADV	même
mais	CCONJ	mais
se	PRON	se
ménageant	VERB	ménager
avec	ADP	avec
un	DET	un
tel	ADJ	tel
art	NOUN	art
)	PUNCT	)
et	CCONJ	et
perdant	VERB	perdre
toujours	ADV	toujours
si	ADV	si
peu	ADV	peu
que	SCONJ	que
son	DET	son
imagination	NOUN	imagination
sans	ADP	sans
cesse	NOUN	cesse
enflammée	VERB	enflammer
le	PRON	le
rendait	VERB	rendre
aussi	ADV	aussi
fréquemment	ADV	fréquemment
que	SCONJ	que
son	DET	son
frère	NOUN	frère
susceptible	ADJ	susceptible
de	ADP	de
goûter	VERB	goûter
le	DET	le
plaisir	NOUN	plaisir
,	PUNCT	,
d'	ADP	de
ailleurs	ADV	ailleurs
de	ADP	de
sensation	NOUN	sensation
d'	ADP	de
une	DET	un
telle	ADJ	tel
finesse	NOUN	finesse
,	PUNCT	,
un	DET	un
agacement	NOUN	agacement
si	ADV	si
prodigieux	ADJ	prodigieux
dans	ADP	dans
le	DET	le
genre	NOUN	genre
nerveux	ADJ	nerveux
qu'	SCONJ	que
il	PRON	il
s'	PRON	se
évanouissait	VERB	évanouir
souvent	ADV	souvent
à	ADP	à
l'	DET	le
instant	NOUN	instant
de	ADP	de
sa	DET	son
décharge	NOUN	décharge
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
perdait	VERB	perdre
presque	ADV	presque
toujours	ADV	toujours
connaissance	NOUN	connaissance
en	ADP	en
la	PRON	le
faisant	VERB	faire
.	PUNCT	.
Il	PRON	il
était	AUX	être
âgé	ADJ	âgé
de	ADP	de
45	NUM	45
ans	NOUN	an
,	PUNCT	,
la	DET	le
physionomie	NOUN	physionomie
très	ADV	très
fine	ADJ	fin
,	PUNCT	,
d'	DET	d'
assez	ADV	assez
jolis	ADJ	joli
yeux	NOUN	oeil
,	PUNCT	,
mais	CCONJ	mais
une	DET	un
vilaine	ADJ	vilain
bouche	NOUN	bouche
et	CCONJ	et
des	DET	un
vilaines	ADJ	vilain
dents	NOUN	dent
,	PUNCT	,
le	DET	le
corps	NOUN	corps
blanc	ADJ	blanc
sans	ADP	sans
poils	NOUN	poil
,	PUNCT	,
le	DET	le
cul	NOUN	cul
petit	ADJ	petit
mais	CCONJ	mais
bien	ADV	bien
pris	VERB	prendre
et	CCONJ	et
le	PRON	le
vit	VERB	voir
de	ADP	de
5	NUM	5
pouces	NOUN	pouce
de	ADP	de
tour	NOUN	tour
et	CCONJ	et
6	PRON	6
de	ADP	de
long	ADJ	long
.	PUNCT	.
Idolâtre	ADJ	idolâtre
de	ADP	de
la	DET	le
Sodomie	NOUN	sodomie
active	ADJ	actif
et	CCONJ	et
passive	ADJ	passif
,	PUNCT	,
mais	CCONJ	mais
plus	ADV	plus
encore	ADV	encore
de	ADP	de
cette	DET	ce
dernière	ADJ	dernier
,	PUNCT	,
il	PRON	il
passait	VERB	passer
sa	DET	son
vie	NOUN	vie
à	ADP	à
se	PRON	se
faire	AUX	faire
enculer	VERB	enculer
,	PUNCT	,
et	CCONJ	et
ce	DET	ce
plaisir	NOUN	plaisir
,	PUNCT	,
qui	PRON	qui
n'	ADV	n'
exige	VERB	exiger
une	DET	un
grande	ADJ	grand
consommation	NOUN	consommation
de	ADP	de
force	NOUN	force
s'	PRON	se
arrangeait	VERB	arranger
au	ADP	au
mieux	ADV	mieux
avec	ADP	avec
la	DET	le
petitesse	NOUN	petitesse
de	ADP	de
ses	DET	son
moyens	NOUN	moyen
.	PUNCT	.
Nous	PRON	nous
parlerons	VERB	parler
ailleurs	ADV	ailleurs
de	ADP	de
ses	DET	son
autres	ADJ	autre
goûts	NOUN	goût
.	PUNCT	.
À	ADP	à
l'	DET	le
égard	NOUN	égard
de	ADP	de
ceux	PRON	celui
de	ADP	de
la	DET	le
table	NOUN	table
,	PUNCT	,
il	PRON	il
les	PRON	le
portait	VERB	porter
presque	ADV	presque
aussi	ADV	aussi
loin	ADV	loin
que	SCONJ	que
son	DET	son
frère	NOUN	frère
,	PUNCT	,
mais	CCONJ	mais
il	PRON	il
y	PRON	y
mettait	VERB	mettre
un	DET	un
peu	ADV	peu
plus	ADV	plus
de	ADP	de
sensualité	NOUN	sensualité
.	PUNCT	.
Monseigneur	NOUN	monseigneur
aussi	ADV	aussi
scélérat	ADJ	scélérat
que	SCONJ	que
son	DET	son
aîné	NOUN	aîné
avait	VERB	avoir
d'	ADP	de
ailleurs	ADV	ailleurs
par	ADP	par
devers	ADP	devers
lui	PRON	lui
des	DET	un
traits	NOUN	trait
qui	PRON	qui
l'	PRON	l'
égalaient	VERB	égaler
sans	ADP	sans
doute	NOUN	doute
aux	ADP	à
célèbres	ADJ	célèbre
actions	NOUN	action
des	ADP	de
héros	NOUN	héros
que	PRON	que
l'	PRON	l'
on	PRON	on
vient	VERB	venir
de	ADP	de
peindre	VERB	peindre
.	PUNCT	.
)	PUNCT	)
Nous	PRON	nous
nous	PRON	nous
contenterons	VERB	contenter
d'	ADP	de
en	PRON	en
citer	VERB	citer
un	PRON	un
,	PUNCT	,
il	PRON	il
suffira	VERB	suffire
à	ADP	à
faire	AUX	faire
voir	VERB	voir
au	ADP	au
lecteur	NOUN	lecteur
de	ADP	de
quoi	PRON	quoi
un	DET	un
tel	ADJ	tel
homme	NOUN	homme
pouvait	VERB	pouvoir
être	AUX	être
capable	ADJ	capable
,	PUNCT	,
et	CCONJ	et
ce	PRON	ce
qu'	PRON	qu'
il	PRON	il
savait	VERB	savoir
et	CCONJ	et
pouvait	VERB	pouvoir
faire	VERB	faire
ayant	AUX	avoir
fait	VERB	faire
ce	PRON	ce
qu'	PRON	qu'
on	PRON	on
va	VERB	aller
lire.---Un	PUNCT	lire.---un
de	ADP	de
ses	DET	son
amis	NOUN	ami
homme	NOUN	homme
puissamment	ADV	puissamment
riche	ADJ	riche
avait	AUX	avoir
autrefois	ADV	autrefois
eu	VERB	avoir
une	DET	un
intrigue	NOUN	intrigue
avec	ADP	avec
une	DET	un
fille	NOUN	fille
de	ADP	de
condition	NOUN	condition
de	ADP	de
laquelle	PRON	lequel
il	PRON	il
y	PRON	y
avait	AUX	avoir
eu	VERB	avoir
deux	NUM	deux
enfants	NOUN	enfant
,	PUNCT	,
une	DET	un
fille	NOUN	fille
et	CCONJ	et
un	DET	un
garçon	NOUN	garçon
,	PUNCT	,
il	PRON	il
n'	ADV	n'
avait	AUX	avoir
cependant	ADV	cependant
jamais	ADV	jamais
pu	VERB	pouvoir
l'	PRON	l'
épouser	VERB	épouser
et	CCONJ	et
la	DET	le
demoiselle	NOUN	demoiselle
était	AUX	être
devenue	VERB	devenir
la	DET	le
femme	NOUN	femme
d'	ADP	de
un	DET	un
autre	PRON	autre
.	PUNCT	.
L'	DET	le
amant	NOUN	amant
de	ADP	de
cette	DET	ce
infortunée	NOUN	infortunée
mourut	VERB	mourir
jeune	ADJ	jeune
,	PUNCT	,
mais	CCONJ	mais
possesseur	NOUN	possesseur
cependant	ADV	cependant
d'	ADP	de
une	DET	un
fortune	NOUN	fortune
immense	ADJ	immense
n'	ADV	n'
ayant	VERB	avoir
aucun	DET	aucun
parent	NOUN	parent
dont	PRON	dont
il	PRON	il
se	PRON	se
soucia	VERB	soucier
,	PUNCT	,
il	PRON	il
imagine	VERB	imagine
de	ADP	de
laisser	VERB	laisser
tous	ADJ	tout
ses	DET	son
biens	NOUN	bien
aux	ADP	à
deux	NUM	deux
malheureuses	ADJ	malheureux
fruits	NOUN	fruit
de	ADP	de
son	DET	son
intrigue	NOUN	intrigue
.	PUNCT	.
Au	ADP	au
