 	SPACE	 
une	DET	un
audace	NOUN	audace
plus	ADV	plus
révoltante	ADJ	révoltant
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
se	PRON	se
peut	VERB	pouvoir
,	PUNCT	,
que	SCONJ	que
ne	ADV	ne
serait	AUX	être
le	DET	le
goût	NOUN	goût
même	ADV	même
,	PUNCT	,
puisqu	SCONJ	puisqu
'	SCONJ	'
au	ADP	au
moins	ADV	moins
le	DET	le
dernier	ADJ	dernier
aurait	VERB	avoir
l	DET	l
'	DET	'
excuse	NOUN	excuse
du	ADP	de
caprice	NOUN	caprice
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
ne	ADV	ne
saurait	VERB	savoir
en	PRON	en
trouver	VERB	trouver
à	ADP	à
l	DET	l
'	DET	'
autre	PRON	autre
.	PUNCT	.
Qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
vous	PRON	vous
suffise	VERB	suffire
de	ADP	de
savoir	VERB	savoir
que	SCONJ	que
cette	DET	ce
Glycérie	PROPN	Glycérie
qui	PRON	qui
a	AUX	avoir
causé	VERB	causer
à	ADP	à
Périclès	PROPN	Périclès
,	PUNCT	,
de	DET	de
si	ADV	si
vives	ADJ	vif
inquiétudes	NOUN	inquiétude
,	PUNCT	,
et	CCONJ	et
lui	PRON	lui
a	AUX	avoir
fait	AUX	faire
débiter	VERB	débiter
de	DET	de
si	ADV	si
brillantes	ADJ	brillant
maximes	NOUN	maxime
,	PUNCT	,
n	ADV	n
'	ADV	'
a	AUX	avoir
été	AUX	être
pour	ADP	pour
moi	PRON	moi
qu	ADV	qu
'	ADV	'
un	DET	un
arrangement	NOUN	arrangement
de	ADP	de
pure	ADJ	pur
politique	NOUN	politique
.	PUNCT	.
Ce	DET	ce
langage	NOUN	langage
,	PUNCT	,
je	PRON	je
le	PRON	le
sens	VERB	sentir
,	PUNCT	,
doit	VERB	devoir
vous	PRON	vous
paraître	VERB	paraître
fort	ADV	fort
obscur	ADJ	obscur
;	PUNCT	;
mais	CCONJ	mais
comme	SCONJ	comme
il	PRON	il
faudrait	VERB	falloir
,	PUNCT	,
pour	ADP	pour
que	SCONJ	que
vous	PRON	vous
pûssiez	VERB	pûssier
l	PRON	l
'	PRON	'
entendre	VERB	entendre
,	PUNCT	,
vous	PRON	vous
dévoiler	VERB	dévoiler
des	DET	un
projets	NOUN	projet
dont	PRON	dont
le	DET	le
succès	NOUN	succès
seul	ADJ	seul
peut	VERB	pouvoir
m	PRON	m
'	PRON	'
absoudre	VERB	absoudre
,	PUNCT	,
et	CCONJ	et
dans	ADP	dans
lesquels	PRON	lequel
,	PUNCT	,
d	ADP	d
'	ADP	'
ailleurs	ADV	ailleurs
,	PUNCT	,
je	PRON	je
vous	PRON	vous
crois	VERB	croire
moins	ADV	moins
fait	VERB	faire
que	SCONJ	que
personne	PRON	personne
pour	ADP	pour
entrer	VERB	entrer
,	PUNCT	,
je	PRON	je
vous	PRON	vous
prie	VERB	prier
de	ADP	de
ne	ADV	ne
vous	PRON	vous
pas	ADV	pas
offenser	VERB	offenser
que	SCONJ	que
sur	ADP	sur
cela	PRON	cela
,	PUNCT	,
je	PRON	je
ne	ADV	ne
vous	PRON	vous
en	PRON	en
dise	VERB	dire
point	PRON	point
davantage	ADV	davantage
.	PUNCT	.
Si	SCONJ	si
je	PRON	je
dois	VERB	devoir
en	PRON	en
juger	VERB	juger
par	ADP	par
un	DET	un
article	NOUN	article
de	ADP	de
votre	DET	votre
lettre	NOUN	lettre
,	PUNCT	,
ces	DET	ce
mêmes	ADJ	même
projets	NOUN	projet
qui	PRON	qui
m	PRON	m
'	PRON	'
ontparu	VERB	ontparu
d	ADP	d
'	ADP	'
abord	NOUN	abord
les	DET	le
plus	ADV	plus
extravagant	ADJ	extravagant
qu	PRON	que
'	SCONJ	'
il	PRON	il
fût	AUX	être
jamais	ADV	jamais
possible	ADJ	possible
de	ADP	de
former	VERB	former
,	PUNCT	,
ne	ADV	ne
sont	AUX	être
pas	ADV	pas
si	ADV	si
loin	ADV	loin
de	ADP	de
leur	DET	leur
réüssite	NOUN	réüssite
que	SCONJ	que
j	PRON	j
'	PRON	'
avais	VERB	avoir
sujet	NOUN	sujet
de	ADP	de
le	PRON	le
craindre	VERB	craindre
;	PUNCT	;
et	CCONJ	et
quoique	SCONJ	quoique
l	DET	l
'	DET	'
intérêt	NOUN	intérêt
que	PRON	que
l	PRON	l
'	PRON	'
on	PRON	on
semble	VERB	semble
prendre	VERB	prendre
à	ADP	à
ma	DET	mon
conduite	NOUN	conduite
,	PUNCT	,
n	ADV	n
'	ADV	'
ait	VERB	avoir
,	PUNCT	,
peut-être	ADV	peut-être
,	PUNCT	,
pas	ADV	pas
le	DET	le
motif	NOUN	motif
que	PRON	que
je	PRON	je
désirerais	VERB	désirer
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
eût	VERB	avoir
,	PUNCT	,
je	PRON	je
suis	AUX	être
fort	ADV	fort
trompé	VERB	tromper
si	SCONJ	si
,	PUNCT	,
en	ADP	en
suppôsant	VERB	suppôser
que	SCONJ	que
je	PRON	je
ne	ADV	ne
le	PRON	le
doive	VERB	devoir
point	ADV	point
encore	ADV	encore
au	ADP	au
sentiment	NOUN	sentiment
que	PRON	que
je	PRON	je
voudrais	VERB	vouloir
inspirer	VERB	inspirer
,	PUNCT	,
je	PRON	je
ne	ADV	ne
le	PRON	le
fais	VERB	faire
pas	ADV	pas
bien-tôt	ADV	bien-tôt
changer	VERB	changer
de	ADP	de
nature	NOUN	nature
:	PUNCT	:
mais	CCONJ	mais
,	PUNCT	,
sans	ADP	sans
vous	PRON	vous
donner	VERB	donner
plus	ADV	plus
long	ADV	long
-	ADV	-
temps	ADV	temps
des	DET	un
énigmes	NOUN	énigme
à	ADP	à
deviner	VERB	deviner
,	PUNCT	,
je	PRON	je
vais	VERB	aller
commencer	VERB	commencer
une	DET	un
justificâtion	NOUN	justificâtion
que	SCONJ	que
les	DET	le
reproches	NOUN	reproche
de	ADP	de
Périclès	PROPN	Périclès
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
impression	NOUN	impression
que	PRON	que
je	PRON	je
sens	VERB	sentir
qu	PRON	que
'	PRON	'
ils	PRON	il
ont	AUX	avoir
faite	VERB	faire
sur	ADP	sur
vous	PRON	vous
,	PUNCT	,
me	PRON	me
rendent	VERB	rendre
si	ADV	si
nécessaire	ADJ	nécessaire
.	PUNCT	.

	SPACE	

l	DET	l
'	DET	'
excès	NOUN	excès
de	ADP	de
mon	DET	mon
luxe	NOUN	luxe
égale	VERB	égale
,	PUNCT	,
dit	VERB	dire
-il	PRON	il
,	PUNCT	,
le	DET	le
luxe	NOUN	luxe
des	ADP	de
satrapes	NOUN	satrape
mêmes	ADJ	même
:	PUNCT	:
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
si	SCONJ	si
cette	DET	ce
imputâtion	NOUN	imputâtion
est	AUX	être
,	PUNCT	,
ou	CCONJ	ou
non	ADV	non
,	PUNCT	,
fondée	VERB	fonder
;	PUNCT	;
mais	CCONJ	mais
,	PUNCT	,
ce	PRON	ce
que	PRON	que
je	PRON	je
n	ADV	n
'	ADV	'
ignore	VERB	ignore
pas	ADV	pas
,	PUNCT	,
c	PRON	c
'	PRON	'
est	VERB	être
que	SCONJ	que
si	SCONJ	si
je	PRON	je
ne	ADV	ne
fais	VERB	faire
que	ADV	que
les	PRON	le
égaler	VERB	égaler
en	ADP	en
cela	PRON	cela
,	PUNCT	,
ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
qu	ADV	qu
'	ADV	'
à	ADP	à
l	DET	l
'	DET	'
impossibilité	NOUN	impossibilité
où	PRON	où
je	PRON	je
suis	VERB	suivre
de	ADP	de
les	PRON	le
surpâsser	VERB	surpâsser
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
ilfaut	VERB	ilfaut
s	PRON	s
'	PRON	'
en	PRON	en
prendre	VERB	prendre
.	PUNCT	.
Ma	DET	mon
naissance	NOUN	naissance
me	PRON	me
prescrit	VERB	prescrire
ce	DET	ce
même	ADJ	même
éclat	NOUN	éclat
que	PRON	que
l	PRON	l
'	DET	'
on	PRON	on
me	PRON	me
reproche	VERB	reproche
avec	ADP	avec
tant	ADV	tant
d	ADP	d
'	ADP	'
amertume	NOUN	amertume
;	PUNCT	;
et	CCONJ	et
ma	DET	mon
fortune	NOUN	fortune
me	PRON	me
donnant	VERB	donner
les	DET	le
moyens	NOUN	moyen
nécessaires	ADJ	nécessaire
pour	ADP	pour
le	PRON	le
soutenir	VERB	soutenir
,	PUNCT	,
je	PRON	je
ne	ADV	ne
me	PRON	me
croirais	VERB	croire
pas	ADV	pas
excusable	ADJ	excusable
de	ADP	de
le	PRON	le
modérer	VERB	modérer
.	PUNCT	.
Si	SCONJ	si
,	PUNCT	,
sur	ADP	sur
ce	DET	ce
chapitre	NOUN	chapitre
,	PUNCT	,
les	DET	le
mœurs	NOUN	mœur
des	ADP	de
siècles	NOUN	siècle
pâssés	VERB	pâsser
doivent	VERB	devoir
ou	CCONJ	ou
ne	ADV	ne
doivent	VERB	devoir
pas	ADV	pas
avoir	VERB	avoir
la	DET	le
préférence	NOUN	préférence
sur	ADP	sur
les	DET	le
mœurs	NOUN	mœur
actüelles	ADJ	actüelle
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
une	DET	un
discussion	NOUN	discussion
que	PRON	que
je	PRON	je
croirais	VERB	croire
fort	ADV	fort
déplacée	VERB	déplacer
ici	ADV	ici
,	PUNCT	,
et	CCONJ	et
que	PRON	que
par	ADP	par
conséquent	NOUN	conséquent
,	PUNCT	,
vous	PRON	vous
voudrez	VERB	vouloir
bien	ADV	bien
que	SCONJ	que
je	PRON	je
n	ADV	n
'	ADV	'
entame	VERB	entame
pas	ADV	pas
.	PUNCT	.
Ce	PRON	ce
que	PRON	que
je	PRON	je
crois	VERB	croire
seulement	ADV	seulement
,	PUNCT	,
contre	ADP	contre
l	DET	l
'	DET	'
assertion	NOUN	assertion
de	ADP	de
Périclès	PROPN	Périclès
,	PUNCT	,
c	PRON	c
'	PRON	'
est	VERB	être
que	SCONJ	que
les	DET	le
hommes	NOUN	homme
,	PUNCT	,
toujours	ADV	toujours
vains	ADJ	vain
dans	ADP	dans
quelque	DET	quelque
sitüâtion	NOUN	sitüâtion
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
aient	AUX	avoir
pu	VERB	pouvoir
se	PRON	se
trouver	VERB	trouver
,	PUNCT	,
n	ADV	n
'	ADV	'
ont	AUX	avoir
fait	VERB	faire
des	DET	un
vertus	NOUN	vertu
de	ADP	de
la	DET	le
tempérance	NOUN	tempérance
,	PUNCT	,
et	CCONJ	et
de	ADP	de
la	DET	le
frugalité	NOUN	frugalité
,	PUNCT	,
que	ADV	que
pour	ADP	pour
en	PRON	en
satisfaire	VERB	satisfaire
plus	ADV	plus
décemment	ADV	décemment
leur	DET	leur
avarice	NOUN	avarice
,	PUNCT	,
ou	CCONJ	ou
pour	ADP	pour
en	PRON	en
masquer	VERB	masquer
mieux	ADV	mieux
leur	DET	leur
misère	NOUN	misère
;	PUNCT	;
ou	CCONJ	ou
que	SCONJ	que
si	SCONJ	si
l	PRON	l
'	PRON	'
on	PRON	on
doit	VERB	devoir
,	PUNCT	,
en	ADP	en
effet	NOUN	effet
,	PUNCT	,
les	PRON	le
regarder	VERB	regarder
autrement	ADV	autrement
que	SCONJ	que
comme	ADP	comme
des	DET	un
vertus	NOUN	vertu
de	ADP	de
convention	NOUN	convention
,	PUNCT	,
de	ADP	de
convenance	NOUN	convenance
,	PUNCT	,
ou	CCONJ	ou
de	ADP	de
nécessité	NOUN	nécessité
,	PUNCT	,
cen	PRON	cen
'	PUNCT	'
est	AUX	être
pas	ADV	pas
ma	DET	mon
faute	NOUN	faute
si	SCONJ	si
je	PRON	je
suis	AUX	être
né	VERB	naître
dans	ADP	dans
un	DET	un
temps	NOUN	temps
où	PRON	où
elles	PRON	lui
ne	ADV	ne
feraient	VERB	faire
plus	ADV	plus
qu	ADV	qu
'	ADP	'
avilir	VERB	avilir
ceux	PRON	celui
qui	PRON	qui
voudraient	VERB	vouloir
s	PRON	s
'	PRON	'
en	PRON	en
parer	VERB	parer
encore	ADV	encore
.	PUNCT	.
Périclès	PROPN	Périclès
lui-même	PRON	lui-même
n	ADV	n
'	ADV	'
est	AUX	être
-il	PRON	il
pas	ADV	pas
une	DET	un
preuve	NOUN	preuve
de	ADP	de
ce	PRON	ce
que	PRON	que
j	PRON	j
'	PRON	'
avance	VERB	avancer
?	PUNCT	?
Il	PRON	il
est	AUX	être
vrai	ADJ	vrai
qu	SCONJ	qu
'	SCONJ	'
en	ADP	en
général	ADV	général
les	DET	le
hommes	NOUN	homme
aujourd	ADV	aujourd
'	ADJ	'
hui	ADV	hui
font	VERB	faire
plus	ADV	plus
de	ADP	de
cas	NOUN	cas
des	ADP	de
vices	NOUN	vice
qui	PRON	qui
leur	PRON	leur
sont	AUX	être
utiles	ADJ	utile
,	PUNCT	,
que	SCONJ	que
des	DET	un
vertus	NOUN	vertu
qui	PRON	qui
ne	ADV	ne
le	PRON	le
sont	AUX	être
qu	ADV	qu
'	ADV	'
à	ADP	à
ceux	PRON	celui
qui	PRON	qui
les	PRON	le
possédant	VERB	posséder
;	PUNCT	;
et	CCONJ	et
c	PRON	c
'	PRON	'
est	AUX	être
aussi	ADV	aussi
une	PRON	un
des	ADP	de
raisons	NOUN	raison
qui	PRON	qui
me	PRON	me
font	AUX	faire
croire	VERB	croire
que	SCONJ	que
ma	DET	mon
prodigalité	NOUN	prodigalité
est	AUX	être
moins	ADV	moins
universellement	ADV	universellement
blâmée	VERB	blâmer
que	SCONJ	que
ce	PRON	ce
que	PRON	que
mon	DET	mon
tuteur	NOUN	tuteur
et	CCONJ	et
ses	DET	son
amis	NOUN	ami
appellent	VERB	appeler
son	DET	son
oeconomie	NOUN	oeconomie
:	PUNCT	:
vertu	NOUN	vertu
,	PUNCT	,
si	SCONJ	si
c	PRON	c
'	PRON	'
en	PRON	en
est	AUX	être
une	DET	un
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
il	PRON	il
rend	VERB	rendre
fort	ADV	fort
à	ADP	à
charge	NOUN	charge
à	ADP	à
tous	ADJ	tout
ceux	PRON	celui
qui	PRON	qui
dépendent	VERB	dépendre
de	ADP	de
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
à	ADP	à
laquelle	PRON	lequel
,	PUNCT	,
aussi	ADV	aussi
,	PUNCT	,
je	PRON	je
les	PRON	le
vois	VERB	voir
très	ADV	très
-	ADV	-
dispôsés	VERB	dispôser
à	ADP	à
donner	VERB	donner
un	DET	un
nom	NOUN	nom
moins	ADV	moins
honorable	ADJ	honorable
.	PUNCT	.

	SPACE	

les	DET	le
grands	ADJ	grand
,	PUNCT	,
ajoûtez	VERB	ajoûter
-vous	PRON	vous
,	PUNCT	,
sont	AUX	être
blessés	VERB	blesser
de	ADP	de
mon	DET	mon
faste	NOUN	faste
,	PUNCT	,
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
les	PRON	le
éclipse	VERB	éclipse
:	PUNCT	:
pourquoi	ADV	pourquoi
s	PRON	s
'	PRON	'
en	PRON	en
laissent	VERB	laisser
-ils	PRON	il
éclipser	VERB	éclipser
?	PUNCT	?
Est	AUX	être
-ce	PRON	-ce
ma	DET	mon
faute	NOUN	faute
,	PUNCT	,
si	SCONJ	si
le	DET	le
peu	ADV	peu
d	ADP	d
'	ADP	'
élévation	NOUN	élévation
de	ADP	de
leur	DET	leur
âme	NOUN	âme
,	PUNCT	,
leur	PRON	leur
rend	VERB	rendre
le	DET	le
murmure	NOUN	murmure
plus	ADV	plus
facile	ADJ	facile
que	SCONJ	que
l	DET	l
'	DET	'
imitâtion	NOUN	imitâtion
?	PUNCT	?

	SPACE	

les	DET	le
petits	ADJ	petit
,	PUNCT	,
dites	VERB	dire
-vous	PRON	vous
encore	ADV	encore
,	PUNCT	,
sont	VERB	être
par	ADP	par
une	DET	un
autre	ADJ	autre
raison	NOUN	raison
que	SCONJ	que
les	DET	le
grands	ADJ	grand
,	PUNCT	,
aussi	ADV	aussi
révoltés	ADJ	révolter
que	SCONJ	que
ceux	PRON	celui
-là	PRON	-là
,	PUNCT	,
de	ADP	de
l	DET	l
'	DET	'
excès	NOUN	excès
de	ADP	de
ma	DET	mon
magnificence	NOUN	magnificence
:	PUNCT	:
qu	PRON	que
'	PRON	'
est	AUX	être
-ce	PRON	-ce
que	SCONJ	que
tout	ADJ	tout
cela	PRON	cela
veut	VERB	vouloir
dire	VERB	dire
,	PUNCT	,
si	SCONJ	si
ce	PRON	ce
n	ADV	n
'	ADV	'
est	VERB	être
que	SCONJ	que
je	PRON	je
déplais	VERB	déplaire
aux	ADP	à
premiers	ADJ	premier
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
ma	DET	mon
façon	NOUN	façon
de	ADP	de
vivre	VERB	vivre
en	PRON	en
fait	VERB	faire
mieux	ADV	mieux
remarquer	VERB	remarquer
la	DET	le
bâssesse	NOUN	bâssesse
de	ADP	de
leur	DET	leur
âme	NOUN	âme
;	PUNCT	;
et	CCONJ	et
que	PRON	que
prouve	VERB	prouve
le	DET	le
chagrin	NOUN	chagrin
des	ADP	de
autres	PRON	autre
,	PUNCT	,
si	SCONJ	si
ce	PRON	ce
n	ADV	n
'	ADV	'
est	VERB	être
que	SCONJ	que
de	ADP	de
tout	DET	tout
temps	NOUN	temps
l	DET	l
'	DET	'
envie	NOUN	envie
a	AUX	avoir
été	AUX	être
le	DET	le
partage	NOUN	partage
de	ADP	de
la	DET	le
misère	NOUN	misère
?	PUNCT	?
Je	PRON	je
doute	VERB	doute
si	ADV	si
peu	ADV	peu
de	ADP	de
cette	DET	ce
dernière	ADJ	dernier
vérité	NOUN	vérité
que	SCONJ	que
,	PUNCT	,
même	ADV	même
en	ADP	en
comblant	VERB	combler
de	ADP	de
biens	NOUN	bien
ceux	PRON	celui
à	ADP	à
qui	PRON	qui
leur	DET	leur
indigence	NOUN	indigence
rend	VERB	rendre
nécessaires	ADJ	nécessaire
mes	DET	mon
bienfaits	NOUN	bienfait
,	PUNCT	,
je	PRON	je
suis	AUX	être
beaucoup	ADV	beaucoup
plus	ADV	plus
sûr	ADJ	sûr
d	ADP	d
'	ADP	'
exciter	VERB	exciter
leur	DET	leur
jalousie	NOUN	jalousie
,	PUNCT	,
et	CCONJ	et
même	ADV	même
de	ADP	de
faire	AUX	faire
naître	VERB	naître
la	DET	le
haine	NOUN	haine
dans	ADP	dans
leur	DET	leur
cœur	NOUN	cœur
,	PUNCT	,
que	SCONJ	que
de	ADP	de
leur	PRON	leur
paraître	VERB	paraître
mériter	VERB	mériter
de	ADP	de
leur	DET	leur
part	NOUN	part
,	PUNCT	,
de	ADP	de
la	DET	le
gratitude	NOUN	gratitude
.	PUNCT	.
Vous	PRON	vous
ne	ADV	ne
m	PRON	m
'	PRON	'
en	PRON	en
rendriez	VERB	rendre
pas	ADV	pas
plus	ADV	plus
de	ADP	de
justice	NOUN	justice
,	PUNCT	,
si	SCONJ	si
vous	PRON	vous
infériez	VERB	inférer
de	ADP	de
la	DET	le
façon	NOUN	façon
dont	PRON	dont
je	PRON	je
pense	VERB	pense
des	DET	un
hommes	NOUN	homme
à	ADP	à
cet	DET	ce
égard	NOUN	égard
,	PUNCT	,
que	SCONJ	que
je	PRON	je
dois	VERB	devoir
en	PRON	en
voir	VERB	voir
leurs	DET	leur
besoins	NOUN	besoin
avec	ADP	avec
moins	ADV	moins
de	ADP	de
dispôsition	NOUN	dispôsition
à	ADP	à
les	PRON	le
soulager	VERB	soulager
.	PUNCT	.
Peut	ADV	peut
-	ADV	-
être	ADV	être
désirerais	VERB	désirer
-	PRON	-
jepour	ADP	jepour
eux	PRON	lui
-	PRON	-
mêmes	PRON	même
de	ADP	de
les	PRON	le
voir	VERB	voir
plus	ADV	plus
susceptibles	ADJ	susceptible
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
ne	ADV	ne
le	PRON	le
sont	AUX	être
,	PUNCT	,
d	ADP	d
'	ADP	'
un	DET	un
sentiment	NOUN	sentiment
qui	PRON	qui
,	PUNCT	,
en	ADP	en
leur	PRON	leur
faisant	VERB	faire
honneur	NOUN	honneur
,	PUNCT	,
ne	ADV	ne
pourrait	VERB	pouvoir
qu	ADV	qu
'	ADV	'
encourager	VERB	encourager
la	DET	le
bienfaisance	NOUN	bienfaisance
:	PUNCT	:
mais	CCONJ	mais
,	PUNCT	,
quand	SCONJ	quand
ce	PRON	ce
que	PRON	que
je	PRON	je
puis	VERB	pouvoir
faire	VERB	faire
pour	ADP	pour
eux	PRON	lui
,	PUNCT	,
me	PRON	me
serait	AUX	être
aussi	ADV	aussi
pénible	ADJ	pénible
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
me	PRON	me
l	PRON	l
'	PRON	'
est	AUX	être
peu	ADV	peu
,	PUNCT	,
quel	DET	quel
prix	NOUN	prix
pourraient	VERB	pouvoir
-ils	PRON	il
m	PRON	m
'	PRON	'
en	PRON	en
offrir	VERB	offrir
qui	PRON	qui
pût	VERB	pouvoir
valoir	VERB	valoir
cette	DET	ce
joie	NOUN	joie
si	ADV	si
pure	ADJ	pur
que	SCONJ	que
l	PRON	l
'	PRON	'
on	PRON	on
goûte	VERB	goûte
en	ADP	en
secourant	VERB	secourir
un	DET	un
infortuné	NOUN	infortuné
?	PUNCT	?
Cessez	VERB	cesser
donc	ADV	donc
de	ADP	de
croire	VERB	croire
,	PUNCT	,
pour	ADP	pour
me	PRON	me
servir	VERB	servir
ici	ADV	ici
,	PUNCT	,
soit	CCONJ	soit
de	ADP	de
la	DET	le
phrâze	NOUN	phrâze
de	ADP	de
Périclès	PROPN	Périclès
,	PUNCT	,
soit	CCONJ	soit
de	ADP	de
la	DET	le
vôtre	PRON	vôtre
,	PUNCT	,
que	PRON	que
je	PRON	je
ne	ADV	ne
puis	VERB	pouvoir
donner	VERB	donner
tant	ADV	tant
au	ADP	au
luxe	NOUN	luxe
,	PUNCT	,
sans	ADP	sans
dérober	VERB	dérober
tout	PRON	tout
à	ADP	à
l	DET	l
'	DET	'
humanité	NOUN	humanité
;	PUNCT	;
et	CCONJ	et
que	SCONJ	que
je	PRON	je
me	PRON	me
trouve	VERB	trouve
plus	ADV	plus
heureux	ADJ	heureux
de	ADP	de
ce	PRON	ce
que	PRON	que
je	PRON	je
perds	VERB	perdre
,	PUNCT	,
que	SCONJ	que
de	ADP	de
ce	PRON	ce
que	PRON	que
je	PRON	je
répands	VERB	répandre
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	VERB	avoir
,	PUNCT	,
à	ADP	à
la	DET	le
vérité	NOUN	vérité
,	PUNCT	,
vu	VERB	voir
trop	ADV	trop
souvent	ADV	souvent
à	ADP	à
la	DET	le
honte	NOUN	honte
de	ADP	de
la	DET	le
nature	NOUN	nature
,	PUNCT	,
unir	VERB	unir
à	ADP	à
la	DET	le
prodigalité	NOUN	prodigalité
la	DET	le
plus	ADV	plus
outrée	ADJ	outrer
,	PUNCT	,
la	DET	le
plus	ADV	plus
monstrüeuse	ADJ	monstrüeus
avarice	NOUN	avarice
;	PUNCT	;
mais	CCONJ	mais
soyez	VERB	être
sûr	ADJ	sûr
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
y	PRON	y
a	VERB	avoir
dans	ADP	dans
l	DET	l
'	DET	'
âme	NOUN	âme
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
un	DET	un
sentiment	NOUN	sentiment
trop	ADV	trop
juste	ADJ	juste
de	ADP	de
ce	PRON	ce
qui	PRON	qui
fait	VERB	faire
la	DET	le
véritable	ADJ	véritable
grandeur	NOUN	grandeur
,	PUNCT	,
un	DET	un
désirs	NOUN	désir
trop	ADV	trop
ardent	ADJ	ardent
de	ADP	de
pouvoir	VERB	pouvoir
s	PRON	s
'	PRON	'
estimer	VERB	estimer
lui-même	PRON	lui-même
pour	ADP	pour
qu	SCONJ	qu
'	SCONJ	'
onpuisse	VERB	onpuisse
jamais	ADV	jamais
avoir	VERB	avoir
à	ADP	à
lui	PRON	lui
reprocher	VERB	reprocher
un	DET	un
si	ADV	si
avilissant	ADJ	avilissant
mélange	NOUN	mélange
.	PUNCT	.
C	PRON	c
'	PRON	'
est	AUX	être
par	ADP	par
un	DET	un
effet	NOUN	effet
de	ADP	de
la	DET	le
dignitè	NOUN	dignitè
qui	PRON	qui
y	PRON	y
règne	VERB	régner
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
en	ADP	en
me	PRON	me
défendant	VERB	défendre
contre	ADP	contre
ceux	PRON	celui
des	ADP	de
reproches	NOUN	reproche
de	ADP	de
Périclès	PROPN	Périclès
,	PUNCT	,
que	PRON	que
je	PRON	je
crois	VERB	croire
ne	ADV	ne
pas	ADV	pas
mériter	VERB	mériter
,	PUNCT	,
je	PRON	je
conviens	VERB	convenir
,	PUNCT	,
de	ADP	de
bonne	ADJ	bon
foi	NOUN	foi
,	PUNCT	,
que	PRON	que
je	PRON	je
pourrais	VERB	pouvoir
donner	VERB	donner
à	ADP	à
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
appelle	VERB	appeler
mon	DET	mon
luxe	NOUN	luxe
,	PUNCT	,
des	DET	un
objets	NOUN	objet
moins	ADV	moins
frivoles	ADJ	frivole
que	SCONJ	que
les	DET	le
objets	NOUN	objet
qu	PRON	que
'	PRON	'
il	PRON	il
a	VERB	avoir
ordinairement	ADV	ordinairement
:	PUNCT	:
mais	CCONJ	mais
à	ADP	à
qui	PRON	qui
peut	VERB	pouvoir
-on	PRON	on
s	PRON	s
'	PRON	'
en	PRON	en
prendre	VERB	prendre
avec	ADP	avec
plus	ADV	plus
de	ADP	de
justice	NOUN	justice
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
lui-même	PRON	lui-même
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
à	ADP	à
lui	PRON	lui
,	PUNCT	,
dis	VERB	dire
-je	PRON	je
,	PUNCT	,
qui	PRON	qui
consultant	VERB	consulter
dans	ADP	dans
mon	DET	mon
éducâtion	NOUN	éducâtion
,	PUNCT	,
moins	ADV	moins
ce	PRON	ce
que	PRON	que
je	PRON	je
suis	VERB	suivre
que	SCONJ	que
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
desiroit	VERB	desiroit
que	SCONJ	que
je	PRON	je
fûsse	VERB	fûsse
,	PUNCT	,
et	CCONJ	et
plus	ADV	plus
son	DET	son
caractère	NOUN	caractère
que	SCONJ	que
le	DET	le
mien	PRON	mien
,	PUNCT	,
s	PRON	s
'	PRON	'
est	AUX	être
fait	VERB	faire
une	DET	un
loi	NOUN	loi
qu	PRON	que
'	SCONJ	'
il	PRON	il
n	ADV	n
'	ADV	'
a	AUX	avoir
jamais	ADV	jamais
violée	VERB	violer
,	PUNCT	,
de	ADP	de
me	PRON	me
laisser	VERB	laisser
tout	ADV	tout
à	ADP	à
désirer	VERB	désirer
:	PUNCT	:
lui	PRON	lui
,	PUNCT	,
qui	PRON	qui
connaît	VERB	connaître
si	ADV	si
bien	ADV	bien
les	DET	le
hommes	NOUN	homme
,	PUNCT	,
devait	VERB	devoir
-il	PRON	il
,	PUNCT	,
pouvait	VERB	pouvoir
-il	PRON	il
même	ADV	même
ignorer	VERB	ignorer
que	SCONJ	que
la	DET	le
contrainte	NOUN	contrainte
,	PUNCT	,
loin	ADV	loin
de	ADP	de
les	PRON	le
