 	SPACE	 
en	PRON	en
avertir	VERB	avertir
la	DET	le
veuve	NOUN	veuve
,	PUNCT	,
qui	PRON	qui
l	PRON	l
'	PRON	'
accusa	VERB	accuser
d	ADP	d
'	ADP	'
indiscrétion	NOUN	indiscrétion
.	PUNCT	.
Si	SCONJ	si
j	PRON	j
'	PRON	'
en	PRON	en
étais	AUX	être
capable	ADJ	capable
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-il	PRON	il
,	PUNCT	,
je	PRON	je
laisserais	VERB	laisser
courir	VERB	courir
des	DET	un
bruits	NOUN	bruit
que	PRON	que
j	PRON	j
'	PRON	'
aurais	AUX	avoir
voulu	VERB	vouloir
répandre	VERB	répandre
;	PUNCT	;
et	CCONJ	et
je	PRON	je
ne	ADV	ne
souhaite	VERB	souhaite
rien	PRON	rien
tant	ADV	tant
que	SCONJ	que
de	ADP	de
les	PRON	le
faire	AUX	faire
évanouir	VERB	évanouir
.	PUNCT	.
Observons	VERB	observer
-nous	PRON	nous
avec	ADP	avec
soin	NOUN	soin
;	PUNCT	;
évitons	VERB	éviter
en	ADP	en
public	NOUN	public
de	ADP	de
nous	PRON	nous
trouver	VERB	trouver
ensemble	ADV	ensemble
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
quand	SCONJ	quand
le	DET	le
hasard	NOUN	hasard
nous	PRON	nous
réunira	VERB	réunir
,	PUNCT	,
ne	ADV	ne
vous	PRON	vous
offensez	VERB	offenser
point	ADV	point
de	ADP	de
l	DET	l
'	DET	'
air	NOUN	air
distrait	ADJ	distrait
et	CCONJ	et
dissipe	ADJ	dissip
que	PRON	que
j	PRON	j
'	PRON	'
affecterai	VERB	affecter
auprès	ADV	auprès
de	ADP	de
vous	PRON	vous
.	PUNCT	.
La	DET	le
veuve	NOUN	veuve
reçut	VERB	recevoir
tout	ADJ	tout
cela	PRON	cela
d	ADP	d
'	ADP	'
assez	ADV	assez
mauvaise	ADJ	mauvais
humeur	NOUN	humeur
.	PUNCT	.
Je	PRON	je
sens	VERB	sentir
bien	ADV	bien
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
-elle	PRON	lui
,	PUNCT	,
que	SCONJ	que
vous	PRON	vous
en	PRON	en
serez	VERB	être
plus	ADV	plus
à	ADP	à
votre	DET	votre
aise	NOUN	aise
:	PUNCT	:
les	DET	le
assiduités	NOUN	assiduité
,	PUNCT	,
les	DET	le
attentions	NOUN	attention
vous	PRON	vous
gênent	VERB	gêner
,	PUNCT	,
et	CCONJ	et
vous	PRON	vous
ne	ADV	ne
demandez	VERB	demander
pas	ADV	pas
mieux	ADV	mieux
que	SCONJ	que
de	ADP	de
pouvoir	VERB	pouvoir
voltiger	VERB	voltiger
.	PUNCT	.
Mais	CCONJ	mais
,	PUNCT	,
moi	PRON	moi
,	PUNCT	,
quelle	DET	quel
contenance	NOUN	contenance
voulez	VERB	vouloir
-vous	PRON	vous
que	SCONJ	que
je	PRON	je
tienne	VERB	tenir
?	PUNCT	?
Je	PRON	je
ne	ADV	ne
saurais	VERB	savoir
prendre	VERB	prendre
sur	ADP	sur
moi	PRON	moi
d	ADP	d
'	ADP	'
être	AUX	être
coquette	ADJ	coquet
:	PUNCT	:
ennuyée	VERB	ennuyer
detout	ADP	detout
en	ADP	en
votre	DET	votre
absence	NOUN	absence
,	PUNCT	,
rêveuse	ADJ	rêveur
et	CCONJ	et
embarrassée	VERB	embarrasser
auprès	ADV	auprès
de	ADP	de
vous	PRON	vous
,	PUNCT	,
j	PRON	j
'	PRON	'
aurai	VERB	avoir
l	DET	l
'	DET	'
air	NOUN	air
d	ADP	d
'	ADP	'
être	AUX	être
jouée	VERB	jouer
,	PUNCT	,
et	CCONJ	et
je	PRON	je
le	PRON	le
serai	VERB	être
peut-être	ADV	peut-être
en	ADP	en
effet	NOUN	effet
.	PUNCT	.
Si	SCONJ	si
l	PRON	l
'	PRON	'
on	PRON	on
est	AUX	être
persuadé	VERB	persuader
que	SCONJ	que
vous	PRON	vous
m	PRON	m
'	PRON	'
avez	VERB	avoir
,	PUNCT	,
il	PRON	il
n	ADV	n
'	ADV	'
y	PRON	y
a	VERB	avoir
plus	ADV	plus
aucun	DET	aucun
remède	NOUN	remède
;	PUNCT	;
le	DET	le
public	NOUN	public
ne	ADV	ne
revient	VERB	revenir
pas	ADV	pas
.	PUNCT	.
Quel	ADJ	quel
sera	AUX	être
donc	ADV	donc
le	DET	le
fruit	NOUN	fruit
de	ADP	de
ce	DET	ce
prétendu	ADJ	prétendre
mystère	NOUN	mystère
?	PUNCT	?
Nous	PRON	nous
aurons	VERB	avoir
l	DET	l
'	DET	'
air	NOUN	air
,	PUNCT	,
vous	PRON	vous
,	PUNCT	,
d	ADP	d
'	ADP	'
un	DET	un
amant	NOUN	amant
détaché	ADJ	détaché
;	PUNCT	;
moi	PRON	moi
,	PUNCT	,
d	ADP	d
'	ADP	'
une	DET	un
amante	NOUN	amant
délaissée	ADJ	délaissé
.	PUNCT	.
Cette	DET	ce
réponse	NOUN	réponse
de	ADP	de
la	DET	le
veuve	NOUN	veuve
surprit	VERB	surprendre
Alcibiade	PROPN	Alcibiade
;	PUNCT	;
la	DET	le
conduite	NOUN	conduite
qu	PRON	que
'	PRON	'
elle	PRON	lui
tint	VERB	tenir
acheva	VERB	achever
de	ADP	de
le	PRON	le
confondre	VERB	confondre
.	PUNCT	.
Chaque	DET	chaque
jour	NOUN	jour
elle	PRON	lui
se	PRON	se
donnait	VERB	donner
plus	ADV	plus
d	ADP	d
'	ADP	'
aisance	NOUN	aisance
et	CCONJ	et
de	ADP	de
liberté	NOUN	liberté
.	PUNCT	.
Au	ADP	au
spectacle	NOUN	spectacle
,	PUNCT	,
elle	PRON	lui
exigeait	VERB	exiger
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
fût	AUX	être
assis	VERB	asseoir
derrière	ADP	derrière
elle	PRON	lui
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
lui	PRON	lui
donnât	VERB	donner
la	DET	le
main	NOUN	main
pour	ADP	pour
aller	VERB	aller
au	ADP	au
temple	NOUN	temple
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
fût	VERB	être
de	ADP	de
ses	DET	son
promenades	NOUN	promenade
et	CCONJ	et
de	ADP	de
ses	DET	son
soupers	NOUN	souper
.	PUNCT	.
Elle	PRON	lui
affectait	VERB	affecter
surtout	ADV	surtout
de	ADP	de
se	PRON	se
trouver	VERB	trouver
avec	ADP	avec
ses	DET	son
rivales	NOUN	rival
;	PUNCT	;
et	CCONJ	et
au	ADP	au
milieu	NOUN	milieu
de	ADP	de
ce	DET	ce
concours	NOUN	concours
,	PUNCT	,
elle	PRON	lui
voulait	VERB	vouloir
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
vît	VERB	voir
qu	ADV	qu
'	SCONJ	'
elle	PRON	lui
.	PUNCT	.
Elle	PRON	lui
lui	PRON	lui
commandait	VERB	commander
d	ADP	d
'	ADP	'
un	DET	un
ton	NOUN	ton
absolu	ADJ	absolu
,	PUNCT	,
le	PRON	le
regardait	VERB	regarder
avec	ADP	avec
mystère	NOUN	mystère
,	PUNCT	,
lui	PRON	lui
souriait	VERB	sourire
d	ADP	d
'	ADP	'
un	DET	un
air	NOUN	air
d	ADP	d
'	ADP	'
intelligence	NOUN	intelligence
,	PUNCT	,
et	CCONJ	et
lui	PRON	lui
parlait	VERB	parler
à	ADP	à
l	DET	l
'	DET	'
oreille	NOUN	oreille
avec	ADP	avec
cette	DET	ce
familiarité	NOUN	familiarité
qui	PRON	qui
annonce	VERB	annoncer
au	ADP	au
public	NOUN	public
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
est	AUX	être
d	ADP	d
'	ADP	'
accord	NOUN	accord
.	PUNCT	.
Il	PRON	il
vit	VERB	voir
bien	ADV	bien
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
le	PRON	le
tenait	VERB	tenir
partout	ADV	partout
comme	ADP	comme
un	DET	un
esclave	NOUN	esclave
enchaîné	VERB	enchaîner
à	ADP	à
son	DET	son
char	NOUN	char
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
pris	VERB	prendre
des	DET	un
airs	NOUN	air
pour	ADP	pour
des	DET	un
sentiment	NOUN	sentiment
,	PUNCT	,
dit	VERB	dire
-il	PRON	il
avec	ADP	avec
un	DET	un
soupir	NOUN	soupir
;	PUNCT	;
ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
moi	PRON	moi
qu	PRON	que
'	PRON	'
elle	PRON	lui
aime	VERB	aime
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
l	DET	l
'	DET	'
éclat	NOUN	éclat
de	ADP	de
ma	DET	mon
conquête	NOUN	conquête
;	PUNCT	;
elle	PRON	lui
me	PRON	me
mépriserait	VERB	mépriser
,	PUNCT	,
si	SCONJ	si
elle	PRON	lui
n	ADV	n
'	ADV	'
avait	VERB	avoir
point	NOUN	point
de	DET	de
rivales	NOUN	rival
.	PUNCT	.
Apprenons	VERB	apprendre
-	PRON	-
lui	PRON	lui
que	SCONJ	que
la	DET	le
vanité	NOUN	vanité
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
digne	ADJ	digne
de	ADP	de
fixer	VERB	fixer
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
La	DET	le
jalousie	NOUN	jalousie
des	ADP	de
philosophes	NOUN	philosophe
ne	ADV	ne
pouvait	VERB	pouvoir
pardonnerà	ADP	pardonnerà
Socrate	PROPN	Socrate
de	ADP	de
n	ADV	n
'	PUNCT	'
enseigner	VERB	enseigner
en	ADP	en
public	NOUN	public
que	ADV	que
la	DET	le
vérité	NOUN	vérité
et	CCONJ	et
la	DET	le
vertu	NOUN	vertu
;	PUNCT	;
on	PRON	on
portait	VERB	porter
chaque	DET	chaque
jour	NOUN	jour
à	ADP	à
l	DET	l
'	DET	'
aréopage	NOUN	aréopage
les	DET	le
plaintes	NOUN	plainte
les	DET	le
plus	ADV	plus
graves	ADJ	grave
contre	ADP	contre
ce	DET	ce
dangereux	ADJ	dangereux
citoyen	NOUN	citoyen
.	PUNCT	.
Socrate	PROPN	Socrate
,	PUNCT	,
occupé	ADJ	occupé
à	ADP	à
faire	VERB	faire
du	DET	de
bien	NOUN	bien
,	PUNCT	,
laissait	VERB	laisser
dire	VERB	dire
de	ADP	de
lui	PRON	lui
tout	ADJ	tout
le	DET	le
mal	NOUN	mal
qu	PRON	que
'	PRON	'
on	PRON	on
imaginait	VERB	imaginer
;	PUNCT	;
mais	CCONJ	mais
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
dévoué	ADJ	dévoué
à	ADP	à
Socrate	PROPN	Socrate
,	PUNCT	,
faisait	VERB	faire
face	NOUN	face
à	ADP	à
ses	DET	son
ennemis	NOUN	ennemi
.	PUNCT	.
Il	PRON	il
se	PRON	se
présentait	VERB	présenter
aux	ADP	à
magistrats	NOUN	magistrat
;	PUNCT	;
il	PRON	il
leur	PRON	leur
reprochait	VERB	reprocher
d	ADP	d
'	ADP	'
écouter	VERB	écouter
des	DET	un
lâches	NOUN	lâche
,	PUNCT	,
et	CCONJ	et
d	ADP	d
'	ADP	'
épargner	VERB	épargner
des	DET	un
imposteurs	NOUN	imposteur
,	PUNCT	,
et	CCONJ	et
il	PRON	il
ne	ADV	ne
parlait	VERB	parler
de	ADP	de
son	DET	son
maître	NOUN	maître
que	ADV	que
comme	ADP	comme
du	ADP	de
plus	ADV	plus
juste	ADJ	juste
et	CCONJ	et
du	ADP	de
plus	ADV	plus
sage	ADJ	sage
des	ADP	de
mortels	NOUN	mortel
.	PUNCT	.
L	DET	l
'	DET	'
enthousiasme	NOUN	enthousiasme
rend	VERB	rendre
éloquent	ADJ	éloquent
.	PUNCT	.
Dans	ADP	dans
les	DET	le
conférences	NOUN	conférence
qu	PRON	que
'	PRON	'
il	PRON	il
eut	VERB	avoir
avec	ADP	avec
un	PRON	un
des	ADP	de
membres	NOUN	membre
de	ADP	de
l	DET	l
'	DET	'
aréopage	NOUN	aréopage
,	PUNCT	,
en	ADP	en
présence	NOUN	présence
de	ADP	de
la	DET	le
femme	NOUN	femme
du	ADP	de
juge	NOUN	juge
,	PUNCT	,
il	PRON	il
parla	VERB	parler
avec	ADP	avec
tant	ADV	tant
de	ADP	de
douceur	NOUN	douceur
et	CCONJ	et
de	ADP	de
véhémence	NOUN	véhémence
,	PUNCT	,
de	ADP	de
sentiment	NOUN	sentiment
et	CCONJ	et
de	ADP	de
raison	NOUN	raison
;	PUNCT	;
sa	DET	son
beauté	NOUN	beauté
s	PRON	s
'	PRON	'
anima	VERB	animer
d	ADP	d
'	ADP	'
un	DET	un
feu	NOUN	feu
si	ADV	si
noble	ADJ	noble
et	CCONJ	et
si	ADV	si
touchant	ADJ	touchant
,	PUNCT	,
que	SCONJ	que
cette	DET	ce
femme	NOUN	femme
vertueuse	ADJ	vertueux
en	PRON	en
fut	AUX	être
émue	VERB	émouvoir
jusqu	ADP	jusqu
'	ADP	'
au	ADP	au
fond	NOUN	fond
de	ADP	de
l	DET	l
'	DET	'
âme	NOUN	âme
.	PUNCT	.
Elle	PRON	lui
prit	VERB	prendre
son	DET	son
trouble	NOUN	trouble
pour	ADP	pour
de	ADP	de
l	DET	l
'	DET	'
admiration	NOUN	admiration
.	PUNCT	.
Socrate	PROPN	Socrate
,	PUNCT	,
dit	VERB	dire
-elle	PRON	lui
à	ADP	à
son	DET	son
époux	NOUN	époux
,	PUNCT	,
est	AUX	être
en	ADP	en
effet	NOUN	effet
un	DET	un
homme	NOUN	homme
divin	ADJ	divin
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
fait	VERB	faire
de	DET	de
semblables	ADJ	semblable
disciples	NOUN	disciple
.	PUNCT	.
Je	PRON	je
suis	AUX	être
enchantée	VERB	enchanter
de	ADP	de
l	DET	l
'	DET	'
éloquence	NOUN	éloquence
de	ADP	de
ce	DET	ce
jeune	ADJ	jeune
homme	NOUN	homme
:	PUNCT	:
il	PRON	il
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
possible	ADJ	possible
de	ADP	de
l	PRON	l
'	PRON	'
entendre	VERB	entendre
sans	ADP	sans
devenir	VERB	devenir
meilleur	ADJ	meilleur
.	PUNCT	.
Le	DET	le
magistrat	NOUN	magistrat
,	PUNCT	,
qui	PRON	qui
n	ADV	n
'	ADV	'
avait	VERB	avoir
garde	NOUN	garde
de	ADP	de
soupçonner	VERB	soupçonner
la	DET	le
sagesse	NOUN	sagesse
de	ADP	de
son	DET	son
épouse	NOUN	épouse
,	PUNCT	,
rendit	VERB	rendre
à	ADP	à
Alcibiade	PROPN	Alcibiade
l	DET	l
'	DET	'
éloge	NOUN	éloge
qu	PRON	que
'	PRON	'
elle	PRON	lui
avait	AUX	avoir
fait	VERB	faire
de	ADP	de
lui	PRON	lui
.	PUNCT	.
Alcibiade	PROPN	Alcibiade
en	PRON	en
fut	AUX	être
flatté	VERB	flatter
:	PUNCT	:
il	PRON	il
demanda	VERB	demander
au	ADP	au
mari	NOUN	mari
la	DET	le
permission	NOUN	permission
de	ADP	de
cultiver	VERB	cultiver
l	DET	l
'	DET	'
estime	NOUN	estime
de	ADP	de
sa	DET	son
femme	NOUN	femme
.	PUNCT	.
Le	DET	le
bon	ADJ	bon
homme	NOUN	homme
l	PRON	l
'	PRON	'
y	PRON	y
invita	VERB	inviter
.	PUNCT	.
Ma	DET	mon
femme	NOUN	femme
,	PUNCT	,
dit	VERB	dire
-il	PRON	il
,	PUNCT	,
est	AUX	être
philosophe	ADJ	philosophe
aussi	ADV	aussi
,	PUNCT	,
et	CCONJ	et
je	PRON	je
serai	AUX	être
bien	ADV	bien
aise	NOUN	aise
de	ADP	de
vous	PRON	vous
voir	VERB	voir
aux	ADP	à
prises	NOUN	prise
.	PUNCT	.
Rodope	PROPN	Rodope
(	PUNCT	(
c	PRON	c
'	PRON	'
était	AUX	être
le	DET	le
nom	NOUN	nom
de	ADP	de
cette	DET	ce
femme	NOUN	femme
respectable	ADJ	respectable
)	PUNCT	)
se	PRON	se
piquait	VERB	piquer
en	ADP	en
effet	NOUN	effet
de	ADP	de
philosophie	NOUN	philosophie
;	PUNCT	;
et	CCONJ	et
celle	PRON	celui
de	ADP	de
Socrate	PROPN	Socrate
,	PUNCT	,
dans	ADP	dans
la	DET	le
bouche	NOUN	bouche
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
la	PRON	le
gagnait	VERB	gagner
de	ADP	de
plus	ADV	plus
en	ADP	en
plus	ADV	plus
.	PUNCT	.
J	PRON	j
'	PRON	'
oubliais	VERB	oublier
de	ADP	de
dire	VERB	dire
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
était	AUX	être
dans	ADP	dans
l	DET	l
'	DET	'
âge	NOUN	âge
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
n	ADV	n
'	ADV	'
est	VERB	être
plus	ADV	plus
jolie	ADJ	joli
,	PUNCT	,
mais	CCONJ	mais
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
est	VERB	être
encore	ADV	encore
belle	ADJ	bel
,	PUNCT	,
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
est	VERB	être
peut-être	ADV	peut-être
un	DET	un
peu	ADV	peu
moins	ADV	moins
aimable	ADJ	aimable
,	PUNCT	,
mais	CCONJ	mais
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
sait	VERB	savoir
beaucoup	ADV	beaucoup
mieux	ADV	mieux
aimer	VERB	aimer
.	PUNCT	.
Alcibiade	PROPN	Alcibiade
lui	PRON	lui
rendit	VERB	rendre
des	DET	un
devoirs	NOUN	devoir
;	PUNCT	;
elle	PRON	lui
ne	ADV	ne
se	PRON	se
défia	VERB	défier
ni	CCONJ	ni
de	ADP	de
lui	PRON	lui
,	PUNCT	,
ni	CCONJ	ni
d	ADP	d
'	ADP	'
elle-même	PRON	lui-même
.	PUNCT	.
L	DET	l
'	DET	'
étude	NOUN	étude
de	ADP	de
la	DET	le
sagesse	NOUN	sagesse
remplissait	VERB	remplir
tous	ADJ	tout
leurs	DET	leur
entretiens	NOUN	entretien
.	PUNCT	.
Les	DET	le
leçons	NOUN	leçon
de	ADP	de
Socrate	PROPN	Socrate
passaient	VERB	passer
de	ADP	de
l	DET	l
'	DET	'
âme	NOUN	âme
d	ADP	d
'	ADP	'
Alcibiade	PROPN	Alcibiade
dans	ADP	dans
celle	PRON	celui
de	ADP	de
Rodope	PROPN	Rodope
,	PUNCT	,
et	CCONJ	et
dans	ADP	dans
ce	DET	ce
passage	NOUN	passage
elles	PRON	lui
prenaient	VERB	prendre
de	DET	de
nouveaux	ADJ	nouveau
charmes	NOUN	charme
:	PUNCT	:
c	PRON	c
'	PRON	'
était	AUX	être
un	DET	un
ruisseau	NOUN	ruisseau
d	ADP	d
'	ADP	'
eau	NOUN	eau
pure	ADJ	pur
qui	PRON	qui
coulait	VERB	couler
au	ADP	au
travers	NOUN	travers
des	ADP	de
fleurs	NOUN	fleur
.	PUNCT	.
Rodope	PROPN	Rodope
en	PRON	en
était	AUX	être
chaque	DET	chaque
jour	NOUN	jour
plus	ADV	plus
altérée	VERB	altérer
:	PUNCT	:
elle	PRON	lui
se	PRON	se
faisait	VERB	faire
définir	VERB	définir
,	PUNCT	,
suivant	ADP	suivant
les	DET	le
principes	NOUN	principe
de	ADP	de
Socrate	PROPN	Socrate
,	PUNCT	,
la	DET	le
sagesse	NOUN	sagesse
et	CCONJ	et
la	DET	le
vertu	NOUN	vertu
,	PUNCT	,
la	DET	le
justice	NOUN	justice
et	CCONJ	et
la	DET	le
vérité	NOUN	vérité
.	PUNCT	.
L	DET	l
'	DET	'
amitié	NOUN	amitié
vint	VERB	venir
à	ADP	à
son	DET	son
tour	NOUN	tour
,	PUNCT	,
et	CCONJ	et
après	ADP	après
en	PRON	en
avoir	AUX	avoir
approfondi	VERB	approfondir
l	DET	l
'	DET	'
essence	NOUN	essence
:	PUNCT	:
je	PRON	je
voudrais	VERB	vouloir
bien	ADV	bien
savoir	VERB	savoir
,	PUNCT	,
dit	VERB	dire
Rodope	PROPN	Rodope
,	PUNCT	,
quelle	DET	quel
différence	NOUN	différence
met	VERB	mettre
Socrate	PROPN	Socrate
entre	ADP	entre
l	DET	l
'	DET	'
amour	NOUN	amour
et	CCONJ	et
l	DET	l
'	DET	'
amitié	NOUN	amitié
?	PUNCT	?
Quoique	ADV	quoique
Socrate	PROPN	Socrate
ne	ADV	ne
soit	AUX	être
point	ADV	point
de	ADP	de
ces	DET	ce
philosophes	NOUN	philosophe
qui	PRON	qui
analysent	VERB	analyser
tout	PRON	tout
,	PUNCT	,
lui	PRON	lui
répondit	VERB	répondre
Alcibiade	PROPN	Alcibiade
,	PUNCT	,
il	PRON	il
distingue	VERB	distingue
trois	NUM	trois
amours	NOUN	amour
:	PUNCT	:
l	DET	l
'	DET	'
un	PRON	un
grossier	ADJ	grossier
et	CCONJ	et
bas	ADJ	bas
,	PUNCT	,
qui	PRON	qui
nous	PRON	nous
est	AUX	être
commun	ADJ	commun
avec	ADP	avec
les	DET	le
animaux	NOUN	animal
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
l	DET	l
'	DET	'
attrait	NOUN	attrait
du	ADP	de
besoin	NOUN	besoin
et	CCONJ	et
le	DET	le
goût	NOUN	goût
du	ADP	de
plaisir	NOUN	plaisir
;	PUNCT	;
l	DET	l
'	DET	'
autre	ADJ	autre
pur	ADJ	pur
et	CCONJ	et
céleste	ADJ	céleste
,	PUNCT	,
qui	PRON	qui
nous	PRON	nous
rapprochedes	ADP	rapprochedes
dieux	NOUN	dieu
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
l	DET	l
'	DET	'
amitié	NOUN	amitié
plus	ADV	plus
vive	ADJ	vif
et	CCONJ	et
plus	ADV	plus
tendre	ADJ	tendre
;	PUNCT	;
le	DET	le
troisième	ADJ	troisième
enfin	ADV	enfin
,	PUNCT	,
qui	PRON	qui
participe	VERB	participe
des	ADP	de
deux	NUM	deux
premiers	ADJ	premier
,	PUNCT	,
tient	VERB	tenir
le	DET	le
milieu	NOUN	milieu
entre	ADP	entre
les	DET	le
dieux	NOUN	dieu
et	CCONJ	et
les	DET	le
brutes	NOUN	brute
,	PUNCT	,
et	CCONJ	et
semble	VERB	semble
le	DET	le
plus	ADV	plus
naturel	ADJ	naturel
aux	ADP	à
hommes	NOUN	homme
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
le	DET	le
lien	NOUN	lien
des	ADP	de
âmes	NOUN	âme
cimenté	VERB	cimenter
par	ADP	par
celui	PRON	celui
des	ADP	de
sens	NOUN	sens
.	PUNCT	.
Socrate	PROPN	Socrate
donne	VERB	donne
la	DET	le
préférence	NOUN	préférence
au	ADP	au
charme	NOUN	charme
pur	ADJ	pur
de	ADP	de
l	DET	l
'	DET	'
amitié	NOUN	amitié
;	PUNCT	;
mais	CCONJ	mais
,	PUNCT	,
comme	SCONJ	comme
il	PRON	il
ne	ADV	ne
fait	VERB	faire
point	ADV	point
un	DET	un
crime	NOUN	crime
à	ADP	à
la	DET	le
nature	NOUN	nature
d	ADP	d
'	ADP	'
avoir	AUX	avoir
uni	VERB	unir
l	DET	l
'	DET	'
esprit	NOUN	esprit
à	ADP	à
la	DET	le
matière	NOUN	matière
,	PUNCT	,
il	PRON	il
n	ADV	n
'	ADV	'
en	PRON	en
fait	VERB	faire
pas	ADV	pas
un	PRON	un
à	ADP	à
l	DET	l
'	DET	'
homme	NOUN	homme
de	ADP	de
se	PRON	se
ressentir	VERB	ressentir
de	ADP	de
ce	DET	ce
mélange	NOUN	mélange
dans	ADP	dans
ses	DET	son
penchans	NOUN	penchan
et	CCONJ	et
dans	ADP	dans
ses	DET	son
plaisirs	NOUN	plaisir
.	PUNCT	.
C	PRON	c
'	PRON	'
est	VERB	être
surtout	ADV	surtout
lorsque	SCONJ	lorsque
la	DET	le
nature	NOUN	nature
a	AUX	avoir
pris	VERB	prendre
soin	NOUN	soin
d	ADP	d
'	ADP	'
unir	VERB	unir
un	DET	un
beau	ADJ	beau
corps	NOUN	corps
avec	ADP	avec
une	DET	un
belle	ADJ	bel
âme	NOUN	âme
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
veut	VERB	vouloir
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
respecte	VERB	respecte
l	DET	l
'	DET	'
ouvrage	NOUN	ouvrage
de	ADP	de
la	DET	le
nature	NOUN	nature
;	PUNCT	;
car	CCONJ	car
,	PUNCT	,
quelque	ADV	quelque
laid	ADJ	laid
que	PRON	que
soit	AUX	être
Socrate	PROPN	Socrate
,	PUNCT	,
il	PRON	il
rend	VERB	rendre
justice	NOUN	justice
à	ADP	à
la	DET	le
beauté	NOUN	beauté
.	PUNCT	.
S	SCONJ	s
'	SCONJ	'
il	PRON	il
savait	VERB	savoir
,	PUNCT	,
par	ADP	par
exemple	NOUN	exemple
,	PUNCT	,
avec	ADP	avec
qui	PRON	qui
je	PRON	je
m	PRON	m
'	PRON	'
entretiens	VERB	entretenir
de	ADP	de
philosophie	NOUN	philosophie
,	PUNCT	,
je	PRON	je
ne	ADV	ne
doute	VERB	doute
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
ne	ADV	ne
me	PRON	me
fît	VERB	faire
une	DET	un
querelle	NOUN	querelle
d	ADP	d
'	ADP	'
employer	VERB	employer
si	ADV	si
mal	ADV	mal
ses	DET	son
leçons	NOUN	leçon
.	PUNCT	.
Je	PRON	je
vous	PRON	vous
dispense	VERB	dispense
d	ADP	d
'	ADP	'
être	AUX	être
galant	ADJ	galant
,	PUNCT	,
interrompit	VERB	interrompre
Rodope	PROPN	Rodope
:	PUNCT	:
je	PRON	je
parle	VERB	parle
à	ADP	à
un	DET	un
sage	NOUN	sage
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
tout	ADV	tout
jeune	ADJ	jeune
qu	PRON	que
'	SCONJ	'
il	PRON	il
est	VERB	être
,	PUNCT	,
je	PRON	je
veux	VERB	vouloir
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
m	PRON	m
'	PRON	'
éclaire	VERB	éclaire
et	CCONJ	et
non	ADV	non
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
me	PRON	me
flatte	VERB	flatte
.	PUNCT	.
Revenons	VERB	revenir
aux	ADP	à
principes	NOUN	principe
de	ADP	de
votre	DET	votre
maître	NOUN	maître
.	PUNCT	.
Il	PRON	il
permet	VERB	permettre
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
dites	VERB	dire
-vous	PRON	vous
:	PUNCT	:
mais	CCONJ	mais
en	PRON	en
connaît	VERB	connaître
-il	PRON	il
les	DET	le
égarement	NOUN	égarement
et	CCONJ	et
les	DET	le
excès	NOUN	excès
?	PUNCT	?
Oui	ADV	oui
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
comme	SCONJ	comme
il	PRON	il
connaît	VERB	connaître
ceux	PRON	celui
de	ADP	de
l	DET	l
'	DET	'
ivresse	NOUN	ivresse
,	PUNCT	,
et	CCONJ	et
il	PRON	il
ne	ADV	ne
laisse	VERB	laisse
pas	ADV	pas
de	ADP	de
permettre	VERB	permettre
le	DET	le
vin	NOUN	vin
.	PUNCT	.
La	DET	le
comparaison	NOUN	comparaison
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
juste	ADJ	juste
