 	SPACE	 
à	ADP	à
gages	NOUN	gage
.	PUNCT	.
Il	PRON	il
continua	VERB	continuer
de	ADP	de
travailler	VERB	travailler
pour	ADP	pour
son	DET	son
compte	NOUN	compte
;	PUNCT	;
et	CCONJ	et
,	PUNCT	,
malgré	ADP	malgré
la	DET	le
prudence	NOUN	prudence
de	ADP	de
messieurs	NOUN	monsieur
de	ADP	de
la	DET	le
librairie	NOUN	librairie
,	PUNCT	,
il	PRON	il
trouva	VERB	trouver
toujours	ADV	toujours
le	DET	le
moyen	NOUN	moyen
de	ADP	de
se	PRON	se
faire	AUX	faire
bien	ADV	bien
payer	VERB	payer
de	ADP	de
ses	DET	son
ouvrages	NOUN	ouvrage
,	PUNCT	,
ce	PRON	ce
qui	PRON	qui
le	PRON	le
mit	VERB	mettre
en	ADP	en
état	NOUN	état
de	ADP	de
prendre	VERB	prendre
un	DET	un
quartier	NOUN	quartier
dans	ADP	dans
le	DET	le
voisinage	NOUN	voisinage
de	ADP	de
notre	DET	notre
hôte	NOUN	hôte
le	DET	le
vinaigrier	NOUN	vinaigrier
,	PUNCT	,
et	CCONJ	et
de	ADP	de
créer	VERB	créer
deux	NUM	deux
nouvelles	ADJ	nouveau
charges	NOUN	charge
en	ADP	en
faveur	NOUN	faveur
de	ADP	de
Diégo	PROPN	Diégo
et	CCONJ	et
de	ADP	de
moi	PRON	moi
:	PUNCT	:
celle	PRON	celui
de	ADP	de
laquais	PROPN	laquais
fut	AUX	être
lelot	NOUN	lelot
de	ADP	de
l	DET	l
'	DET	'
espagnol	NOUN	espagnol
,	PUNCT	,
celle	PRON	celui
de	ADP	de
valet	NOUN	valet
-	PROPN	-
de	PROPN	de
-	PROPN	-
chambre	PROPN	chambre
-	PUNCT	-
secrétaire	ADJ	secrétair
fut	AUX	être
le	DET	le
mien	ADJ	mien
.	PUNCT	.
Il	PRON	il
s	PRON	s
'	PRON	'
en	PRON	en
fallait	VERB	falloir
beaucoup	ADV	beaucoup
que	SCONJ	que
la	DET	le
philosophie	NOUN	philosophie
eût	AUX	avoir
rendu	VERB	rendre
le	DET	le
compère	NOUN	compère
misantrope	ADJ	misantrop
,	PUNCT	,
sournois	ADJ	sournois
,	PUNCT	,
bourru	ADJ	bourru
,	PUNCT	,
fantasque	ADJ	fantasque
,	PUNCT	,
et	CCONJ	et
tel	ADJ	tel
que	SCONJ	que
certains	DET	certain
philosophes	NOUN	philosophe
le	PRON	le
sont	AUX	être
.	PUNCT	.
Au	ADP	au
contraire	NOUN	contraire
,	PUNCT	,
il	PRON	il
était	AUX	être
enjoué	VERB	enjouer
,	PUNCT	,
poli	ADJ	poli
,	PUNCT	,
ouvert	ADJ	ouvert
et	CCONJ	et
gracieux	ADJ	gracieux
.	PUNCT	.
Ces	DET	ce
belles	ADJ	bel
qualités	NOUN	qualité
,	PUNCT	,
jointes	VERB	joindre
à	ADP	à
une	DET	un
figure	NOUN	figure
très	ADJ	trè
-	ADJ	-
avantageuse	ADJ	avantageux
,	PUNCT	,
le	PRON	le
faisaient	VERB	faire
désirer	VERB	désirer
et	CCONJ	et
rechercher	VERB	rechercher
dans	ADP	dans
les	DET	le
cercles	NOUN	cercle
les	DET	le
plus	ADV	plus
distingués	ADJ	distingué
de	ADP	de
Paris	PROPN	Paris
;	PUNCT	;
mais	CCONJ	mais
cela	PRON	cela
ne	ADV	ne
dura	VERB	durer
qu	ADV	qu
'	ADV	'
un	DET	un
temps	NOUN	temps
:	PUNCT	:
il	PRON	il
éprouva	VERB	éprouver
bientôt	ADV	bientôt
que	SCONJ	que
l	DET	l
'	DET	'
inconstance	NOUN	inconstance
et	CCONJ	et
l	DET	l
'	DET	'
ingratitude	NOUN	ingratitude
sont	AUX	être
le	DET	le
propre	ADJ	propre
des	ADP	de
grands	ADJ	grand
.	PUNCT	.
Il	PRON	il
avait	AUX	avoir
composé	VERB	composer
,	PUNCT	,
chanté	VERB	chanter
,	PUNCT	,
publié	VERB	publier
quelques	DET	quelque
couplets	NOUN	couplet
un	DET	un
peu	ADV	peu
caustiques	ADJ	caustique
(	PUNCT	(
et	CCONJ	et
cela	PRON	cela
le	DET	le
plus	ADV	plus
innocemment	ADV	innocemment
du	ADP	de
monde	NOUN	monde
)	PUNCT	)
contre	ADP	contre
quelques	DET	quelque
personnes	NOUN	personne
de	ADP	de
condition	NOUN	condition
,	PUNCT	,
desquelles	PRON	desquelles
il	PRON	il
éprouvait	VERB	éprouver
journellement	ADV	journellement
les	DET	le
bontés	NOUN	bonté
.	PUNCT	.
Ces	DET	ce
personnes	NOUN	personne
,	PUNCT	,
piquées	VERB	piquer
de	ADP	de
cette	DET	ce
bagatelle	NOUN	bagatelle
,	PUNCT	,
s	PRON	s
'	PRON	'
avisèrent	VERB	aviser
de	ADP	de
décrier	VERB	décrier
le	DET	le
pauvre	ADJ	pauvre
compère	NOUN	compère
comme	ADP	comme
un	DET	un
esprit	NOUN	esprit
méchant	ADJ	méchant
et	CCONJ	et
dangereux	ADJ	dangereux
,	PUNCT	,
en	ADP	en
un	DET	un
mot	NOUN	mot
,	PUNCT	,
comme	ADP	comme
un	DET	un
monstre	NOUN	monstre
et	CCONJ	et
comme	ADP	comme
une	DET	un
peste	NOUN	peste
dans	ADP	dans
la	DET	le
société	NOUN	société
.	PUNCT	.
Le	DET	le
compère	NOUN	compère
Mathieu	PROPN	Mathieu
avait	VERB	avoir
l	DET	l
'	DET	'
esprit	NOUN	esprit
trop	ADV	trop
bien	ADV	bien
fait	VERB	faire
pour	ADP	pour
se	PRON	se
formaliser	VERB	formaliser
de	ADP	de
l	DET	l
'	DET	'
injustice	NOUN	injustice
et	CCONJ	et
de	ADP	de
la	DET	le
lâcheté	NOUN	lâcheté
de	ADP	de
ce	DET	ce
procédé	NOUN	procédé
.	PUNCT	.
Il	PRON	il
savait	VERB	savoir
quele	SCONJ	quele
vrai	ADJ	vrai
mérite	NOUN	mérite
et	CCONJ	et
la	DET	le
philosophie	NOUN	philosophie
furent	AUX	être
de	ADP	de
tous	DET	tout
temps	NOUN	temps
en	ADP	en
butte	NOUN	butte
à	ADP	à
la	DET	le
malignité	NOUN	malignité
.	PUNCT	.
Il	PRON	il
se	PRON	se
contenta	VERB	contenter
de	ADP	de
renoncer	VERB	renoncer
à	ADP	à
tout	DET	tout
commerce	NOUN	commerce
avec	ADP	avec
les	DET	le
hommes	NOUN	homme
et	CCONJ	et
de	ADP	de
ne	ADV	ne
s	PRON	s
'	PRON	'
occuper	VERB	occuper
désormais	ADV	désormais
qu	ADV	qu
'	ADV	'
à	ADP	à
écrire	VERB	écrire
.	PUNCT	.
En	ADP	en
conséquence	NOUN	conséquence
de	ADP	de
cette	DET	ce
résolution	NOUN	résolution
,	PUNCT	,
il	PRON	il
ne	ADV	ne
sortait	VERB	sortir
plus	ADV	plus
;	PUNCT	;
il	PRON	il
travaillait	VERB	travailler
sans	ADP	sans
relâche	NOUN	relâche
.	PUNCT	.
Pour	ADP	pour
toute	DET	tout
récréation	NOUN	récréation
,	PUNCT	,
il	PRON	il
s	PRON	s
'	PRON	'
amusait	VERB	amuser
de	ADP	de
temps	NOUN	temps
en	ADP	en
temps	NOUN	temps
à	ADP	à
faire	VERB	faire
quelques	DET	quelque
légères	ADJ	léger
observations	NOUN	observation
sur	ADP	sur
le	DET	le
gouvernement	NOUN	gouvernement
:	PUNCT	:
lorsqu	SCONJ	lorsqu
'	SCONJ	'
il	PRON	il
y	PRON	y
en	PRON	en
avait	VERB	avoir
un	DET	un
cahier	NOUN	cahier
,	PUNCT	,
Diégo	PROPN	Diégo
allait	VERB	aller
le	PRON	le
vendre	VERB	vendre
à	ADP	à
un	DET	un
libraire	NOUN	libraire
honnête	ADJ	honnête
et	CCONJ	et
discret	ADJ	discret
.	PUNCT	.
Cela	PRON	cela
servait	VERB	servir
aux	ADP	à
menues	ADJ	menu
dépenses	NOUN	dépense
du	ADP	de
ménage	NOUN	ménage
.	PUNCT	.
Nous	PRON	nous
jouissions	VERB	jouir
d	ADP	d
'	ADP	'
une	DET	un
tranquillité	NOUN	tranquillité
digne	ADJ	digne
d	ADP	d
'	ADP	'
être	AUX	être
enviée	VERB	envier
,	PUNCT	,
lorsqu	SCONJ	lorsqu
'	SCONJ	'
un	DET	un
soir	NOUN	soir
l	DET	l
'	DET	'
enfer	NOUN	enfer
suscita	VERB	susciter
un	DET	un
exempt	NOUN	exempt
,	PUNCT	,
deux	NUM	deux
sergens	NOUN	sergen
,	PUNCT	,
trois	NUM	trois
recors	NOUN	recors
et	CCONJ	et
six	NUM	six
pousse-culs	NOUN	pousse-cul
,	PUNCT	,
qui	PRON	qui
vinrent	VERB	venir
enlever	VERB	enlever
mon	DET	mon
pauvre	ADJ	pauvre
compère	NOUN	compère
,	PUNCT	,
ses	DET	son
papiers	NOUN	papier
,	PUNCT	,
ses	DET	son
effets	NOUN	effet
et	CCONJ	et
l	DET	l
'	DET	'
heureuse	ADJ	heureux
casette	NOUN	casette
qui	PRON	qui
contenait	VERB	contenir
toute	ADJ	tout
notre	DET	notre
ressource	NOUN	ressource
et	CCONJ	et
notre	DET	notre
espoir	NOUN	espoir
.	PUNCT	.
Lorsque	SCONJ	lorsque
ces	DET	ce
scélérats	NOUN	scélérat
furent	AUX	être
partis	VERB	partir
,	PUNCT	,
je	PRON	je
dis	VERB	dire
à	ADP	à
l	DET	l
'	DET	'
espagnol	NOUN	espagnol
,	PUNCT	,
que	SCONJ	que
cet	DET	ce
événement	NOUN	événement
avait	AUX	avoir
pétrifié	VERB	pétrifier
:	PUNCT	:
eh	INTJ	eh
bien	ADV	bien
!	PUNCT	!
Seigneur	NOUN	seigneur
Diégo	PROPN	Diégo
,	PUNCT	,
voici	VERB	voici
bien	ADV	bien
une	DET	un
autre	ADJ	autre
affaire	NOUN	affaire
que	SCONJ	que
la	DET	le
rencontre	NOUN	rencontre
du	ADP	de
chebec	NOUN	chebec
algérien	ADJ	algérien
!	PUNCT	!
-ah	PROPN	-ah
!	PUNCT	!
Les	DET	le
malheureux	ADJ	malheureux
,	PUNCT	,
s	PRON	s
'	PRON	'
écria	VERB	écrier
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
de	ADP	de
venir	VERB	venir
ainsi	ADV	ainsi
enlever	VERB	enlever
mon	DET	mon
maître	NOUN	maître
,	PUNCT	,
le	DET	le
plus	ADV	plus
grand	ADJ	grand
,	PUNCT	,
le	DET	le
plus	ADV	plus
profond	ADJ	profond
,	PUNCT	,
le	DET	le
plus	ADV	plus
sublime	ADJ	sublime
et	CCONJ	et
le	DET	le
plus	ADV	plus
honnête	ADJ	honnête
des	ADP	de
philosophes	NOUN	philosophe
de	ADP	de
la	DET	le
terre	NOUN	terre
!	PUNCT	!
Ah	INTJ	Ah
!	PUNCT	!
Les	DET	le
barbares	NOUN	barbare
!	PUNCT	!
De	ADP	de
nous	PRON	nous
laisser	VERB	laisser
sans	ADP	sans
un	DET	un
sou	NOUN	sou
...	PUNCT	...
le	DET	le
révérend	NOUN	révérend
père	NOUN	père
Jean	PROPN	Jean
De	ADP	de
Siguença	PROPN	Siguença
le	PRON	le
disait	VERB	dire
bien	ADV	bien
un	DET	un
jour	NOUN	jour
dans	ADP	dans
son	DET	son
sermon	NOUN	sermon
sur	ADP	sur
l	DET	l
'	DET	'
enlèvement	NOUN	enlèvement
du	ADP	de
prophète	NOUN	prophète
élie	PROPN	élier
,	PUNCT	,
que	SCONJ	que
l	PRON	l
'	ADP	'
on	PRON	on
avait	AUX	avoir
substitué	VERB	substituer
la	DET	le
rapine	NOUN	rapine
au	ADP	au
désintéressement	NOUN	désintéressement
et	CCONJ	et
la	DET	le
violence	NOUN	violence
à	ADP	à
la	DET	le
charité	NOUN	charité
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Père	NOUN	père
Jean	PROPN	Jean
De	ADP	de
Siguença	PROPN	Siguença
,	PUNCT	,
où	ADV	où
êtes	VERB	être
-vous	PRON	vous
?	PUNCT	?
Que	PRON	que
n	ADV	n
'	ADV	'
étiez	VERB	être
-vous	PRON	vous
ici	ADV	ici
pour	ADP	pour
confondre	VERB	confondre
ou	CCONJ	ou
plutôt	ADV	plutôt
pour	ADP	pour
excommunier	VERB	excommunier
ce	DET	ce
maudit	ADJ	maudire
exempt	NOUN	exempt
avec	ADP	avec
ses	DET	son
deux	NUM	deux
sergens	NOUN	sergen
,	PUNCT	,
ses	DET	son
trois	NUM	trois
recors	NOUN	recors
et	CCONJ	et
ses	DET	son
six	NUM	six
pousse-culs	NOUN	pousse-cul
!	PUNCT	!
Heureusement	ADV	heureusement
que	SCONJ	que
nous	PRON	nous
n	ADV	n
'	ADV	'
étions	VERB	être
point	ADV	point
tout-à-fait	ADV	tout-à-fait
si	ADV	si
pauvres	ADJ	pauvre
que	SCONJ	que
Diégo	PROPN	Diégo
le	PRON	le
croyait	VERB	croire
:	PUNCT	:
il	PRON	il
me	PRON	me
restait	VERB	rester
encore	ADV	encore
dix	NUM	dix
écus	NOUN	écu
.	PUNCT	.
Mais	CCONJ	mais
qu	PRON	que
'	PRON	'
était	AUX	être
-ce	PRON	-ce
que	SCONJ	que
dix	NUM	dix
écus	NOUN	écu
pour	ADP	pour
deux	NUM	deux
hommes	NOUN	homme
qui	PRON	qui
n	ADV	n
'	ADV	'
avaient	VERB	avoir
que	ADV	que
cela	PRON	cela
pour	ADP	pour
toute	DET	tout
ressource	NOUN	ressource
?	PUNCT	?
L	DET	l
'	DET	'
espagnol	NOUN	espagnol
avait	AUX	avoir
été	AUX	être
autrefois	ADV	autrefois
comédien	NOUN	comédien
,	PUNCT	,
sauteur	NOUN	sauteur
,	PUNCT	,
laquais	NOUN	laquais
,	PUNCT	,
écrivain	NOUN	écrivain
,	PUNCT	,
cocher	NOUN	cocher
,	PUNCT	,
colporteur	NOUN	colporteur
,	PUNCT	,
suisse	PROPN	suisse
,	PUNCT	,
poète	NOUN	poète
,	PUNCT	,
et	CCONJ	et
pouvait	VERB	pouvoir
l	PRON	l
'	PRON	'
être	AUX	être
encore	ADV	encore
;	PUNCT	;
mais	CCONJ	mais
moi	PRON	moi
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
suis	AUX	être
qu	ADV	qu
'	ADV	'
un	DET	un
sot	NOUN	sot
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
un	DET	un
malotru	NOUN	malotru
,	PUNCT	,
à	ADP	à
quoi	PRON	quoi
pouvais	VERB	pouvoir
-je	PRON	je
servir	VERB	servir
?	PUNCT	?
Ayant	AUX	avoir
passé	VERB	passer
la	DET	le
nuit	NOUN	nuit
dans	ADP	dans
les	DET	le
plus	ADV	plus
tristes	ADJ	triste
réflexions	NOUN	réflexion
,	PUNCT	,
le	DET	le
lendemain	NOUN	lendemain
matin	NOUN	matin
,	PUNCT	,
nous	PRON	nous
louâmes	VERB	louer
un	DET	un
galetas	NOUN	galetas
chez	ADP	chez
le	DET	le
fossoyeur	NOUN	fossoyeur
de	ADP	de
saintMédard	PROPN	saintMédard
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
employâmes	VERB	employer
le	DET	le
reste	NOUN	reste
du	ADP	de
jour	NOUN	jour
et	CCONJ	et
les	DET	le
quatre	NUM	quatre
suivant	VERB	suivre
à	ADP	à
tâcher	VERB	tâcher
de	ADP	de
découvrir	VERB	découvrir
les	DET	le
traces	NOUN	trace
du	ADP	de
malheureux	ADJ	malheureux
compère	NOUN	compère
Mathieu	PROPN	Mathieu
;	PUNCT	;
mais	CCONJ	mais
nos	DET	notre
peines	NOUN	peine
et	CCONJ	et
nos	DET	notre
recherches	NOUN	recherche
furent	AUX	être
inutiles	ADJ	inutile
.	PUNCT	.
Le	DET	le
soir	NOUN	soir
du	ADP	de
cinquième	ADJ	cinquième
jour	NOUN	jour
,	PUNCT	,
nous	PRON	nous
nous	PRON	nous
trouvâmes	VERB	trouver
plus	ADV	plus
désolés	ADJ	désolé
que	SCONJ	que
jamais	ADV	jamais
.	PUNCT	.
Nous	PRON	nous
venions	VERB	venir
de	ADP	de
faire	VERB	faire
dans	ADP	dans
un	DET	un
morne	ADJ	morne
silence	NOUN	silence
le	DET	le
plus	ADV	plus
léger	ADJ	léger
des	ADP	de
soupers	NOUN	souper
,	PUNCT	,
lorsque	SCONJ	lorsque
Diégo	PROPN	Diégo
s	PRON	s
'	PRON	'
écria	VERB	écrier
d	ADP	d
'	ADP	'
un	DET	un
ton	NOUN	ton
lamentable	ADJ	lamentable
:	PUNCT	:
ah	INTJ	ah
!	PUNCT	!
Si	SCONJ	si
je	PRON	je
n	ADV	n
'	ADV	'
avais	AUX	avoir
point	ADV	point
oublié	VERB	oublier
le	DET	le
métier	NOUN	métier
de	ADP	de
poète	NOUN	poète
,	PUNCT	,
je	PRON	je
pourrais	VERB	pouvoir
mettre	VERB	mettre
en	ADP	en
vers	ADP	vers
l	DET	l
'	DET	'
office	NOUN	office
de	ADP	de
l	DET	l
'	DET	'
immaculée	ADJ	immaculé
conception	NOUN	conception
,	PUNCT	,
ou	CCONJ	ou
paraphraser	VERB	paraphraser
le	DET	le
libera	PROPN	libera
,	PUNCT	,
et	CCONJ	et
tirer	VERB	tirer
de	ADP	de
l	DET	l
'	DET	'
un	PRON	un
ou	CCONJ	ou
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
de	ADP	de
ces	DET	ce
deux	NUM	deux
ouvrages	NOUN	ouvrage
de	ADP	de
quoi	PRON	quoi
subsister	VERB	subsister
quelque	DET	quelque
temps	NOUN	temps
;	PUNCT	;
mais	CCONJ	mais
hélas	INTJ	héler
!	PUNCT	!
J	PRON	j
'	PRON	'
ai	AUX	avoir
oublié	VERB	oublier
le	DET	le
métier	NOUN	métier
de	ADP	de
poète	NOUN	poète
...	PUNCT	...
ah	INTJ	ah
!	PUNCT	!
Si	SCONJ	si
je	PRON	je
n	ADV	n
'	ADV	'
avais	AUX	avoir
point	ADV	point
oublié	VERB	oublier
le	DET	le
métier	NOUN	métier
de	ADP	de
comi	NOUN	comi
-	NOUN	-
tragi	NOUN	tragi
-	NOUN	-
sauteur	NOUN	sauteur
,	PUNCT	,
je	PRON	je
trouverais	VERB	trouver
peut-être	ADV	peut-être
de	ADP	de
l	DET	l
'	DET	'
emploi	NOUN	emploi
;	PUNCT	;
mais	CCONJ	mais
hélas	INTJ	héler
!	PUNCT	!
J	PRON	j
'	PRON	'
ai	AUX	avoir
oublié	VERB	oublier
le	DET	le
métier	NOUN	métier
de	ADP	de
comi	NOUN	comi
-	NOUN	-
tragi	NOUN	tragi
-	NOUN	-
sauteur	NOUN	sauteur
,	PUNCT	,
ainsi	ADV	ainsi
que	SCONJ	que
le	DET	le
métier	NOUN	métier
de	ADP	de
poète	NOUN	poète
...	PUNCT	...
ô	INTJ	ô
très	ADJ	trè
-	ADJ	-
chaste	ADJ	chaste
et	CCONJ	et
très	ADV	très
-	ADJ	-
respectable	ADJ	respectable
recteur	NOUN	recteur
des	ADP	de
jésuites	NOUN	jésuite
de	ADP	de
Saragosse	PROPN	Saragosse
!	PUNCT	!
Très	ADJ	trè
-	ADJ	-
pieux	ADJ	pieux
et	CCONJ	et
très	ADV	très
-	ADV	-
humble	ADJ	humble
prélat	NOUN	prélat
monsignor	ADJ	monsignor
Tongarini	PROPN	Tongarini
!	PUNCT	!
Très	ADJ	trè
-	ADJ	-
charitable	ADJ	charitable
et	CCONJ	et
très	ADV	très
-	ADJ	-
loyal	ADJ	loyal
israélite	ADJ	israélite
éléazar	PROPN	éléazar
!	PUNCT	!
Et	CCONJ	et
vous	PRON	vous
,	PUNCT	,
ô	ADV	ô
chef	NOUN	chef
-	NOUN	-
d	NOUN	d
'	ADP	'
œuvre	NOUN	œuvre
de	ADP	de
la	DET	le
nature	NOUN	nature
,	PUNCT	,
incomparableRachel	PROPN	incomparableRachel
!	PUNCT	!
Votre	DET	votre
serviteur	NOUN	serviteur
et	CCONJ	et
votre	DET	votre
ami	NOUN	ami
,	PUNCT	,
Diégo	PROPN	Diégo
-	PROPN	-
Arias	PROPN	Arias
-	PROPN	-
Fernando	PROPN	Fernando
de	ADP	de
la	DET	le
Plata	PROPN	Plata
,	PUNCT	,
y	PRON	y
Mendoca	PROPN	Mendoca
,	PUNCT	,
y	PRON	y
Rioles	PROPN	Rioles
,	PUNCT	,
y	PRON	y
Bajalos	PROPN	Bajalos
,	PUNCT	,
se	PRON	se
trouve	VERB	trouve
sans	ADP	sans
ressource	NOUN	ressource
,	PUNCT	,
sans	ADP	sans
appui	NOUN	appui
et	CCONJ	et
sans	ADP	sans
consolation	NOUN	consolation
...	PUNCT	...
cher	ADJ	cher
compagnon	NOUN	compagnon
!	PUNCT	!
Continua	VERB	continuer
-t	PRON	-t
-il	PRON	il
en	ADP	en
m	PRON	m
'	PRON	'
embrassant	VERB	embrasser
,	PUNCT	,
allons	VERB	aller
de	ADP	de
ce	DET	ce
pas	ADV	pas
accomplir	VERB	accomplir
mon	DET	mon
voyage	NOUN	voyage
de	ADP	de
saint	NOUN	saint
Jacques	PROPN	Jacques
De	ADP	de
Compostelle	PROPN	Compostelle
en	ADP	en
Galice	PROPN	Galice
,	PUNCT	,
allons	VERB	aller
accomplir	VERB	accomplir
mon	DET	mon
vœu	NOUN	vœu
.	PUNCT	.
Ensuite	ADV	ensuite
,	PUNCT	,
comme	SCONJ	comme
le	DET	le
recteur	NOUN	recteur
des	ADP	de
jésuites	NOUN	jésuite
de	ADP	de
Saragosse	PROPN	Saragosse
m	PRON	m
'	PRON	'
a	AUX	avoir
dit	VERB	dire
cent	NUM	cent
fois	NOUN	fois
que	SCONJ	que
les	DET	le
saints	NOUN	saint
de	ADP	de
son	DET	son
ordre	NOUN	ordre
ont	VERB	avoir
le	DET	le
cœur	NOUN	cœur
bon	ADJ	bon
,	PUNCT	,
nous	PRON	nous
tâcherons	VERB	tâcher
de	ADP	de
nous	PRON	nous
les	PRON	le
rendre	VERB	rendre
propices	ADJ	propice
en	ADP	en
visitant	VERB	visiter
leurs	DET	leur
reliques	NOUN	relique
et	CCONJ	et
les	DET	le
lieux	NOUN	lieu
où	PRON	où
ils	PRON	il
veulent	VERB	vouloir
être	AUX	être
honorés	VERB	honorer
.	PUNCT	.
Nous	PRON	nous
commencerons	VERB	commencer
par	ADP	par
le	DET	le
bonnet	NOUN	bonnet
de	ADP	de
saint	NOUN	saint
Anchieta	PROPN	Anchieta
à	ADP	à
Orense	PROPN	Orense
;	PUNCT	;
nous	PRON	nous
visiterons	VERB	visiter
le	DET	le
foie	NOUN	foie
de	ADP	de
saint	NOUN	saint
Forget	PROPN	Forget
à	ADP	à
Astorga	PROPN	Astorga
,	PUNCT	,
labrayette	NOUN	labrayette
de	ADP	de
saint	NOUN	saint
Mena	PROPN	Mena
à	ADP	à
Toro	PROPN	Toro
le	DET	le
scrotum	NOUN	scrotum
de	ADP	de
saint	NOUN	saint
Balthazar	PROPN	Balthazar
à	ADP	à
Ségovie	PROPN	Ségovie
,	PUNCT	,
le	DET	le
toupet	NOUN	toupet
de	ADP	de
saint	NOUN	saint
Gonzalès	PROPN	Gonzalès
à	ADP	à
Colmenar	PROPN	Colmenar
l	DET	l
'	DET	'
anus	NOUN	anus
de	ADP	de
Gombar	PROPN	Gombar
à	ADP	à
Tolède	PROPN	Tolède
,	PUNCT	,
les	DET	le
boyaux	NOUN	boyau
de	ADP	de
saint	NOUN	saint
Pierre	PROPN	Pierre
D	ADP	d
'	ADP	'
Avilès	PROPN	Avilès
à	ADP	à
Truxillo	PROPN	Truxillo
,	PUNCT	,
le	DET	le
bout	NOUN	bout
du	ADP	de
nez	NOUN	nez
de	ADP	de
saint	NOUN	saint
Mariana	PROPN	Mariana
à	ADP	à
Badajos	PROPN	Badajos
,	PUNCT	,
l	DET	l
'	DET	'
échine	NOUN	échine
de	ADP	de
saint	NOUN	saint
Santarel	PROPN	Santarel
à	ADP	à
Lorca	PROPN	Lorca
,	PUNCT	,
lesongles	NOUN	lesongle
de	ADP	de
saint	NOUN	saint
Suarès	PROPN	Suarès
à	ADP	à
Pénaflour	PROPN	Pénaflour
,	PUNCT	,
et	CCONJ	et
le	DET	le
nombril	NOUN	nombril
de	ADP	de
saint	NOUN	saint
Lorrin	PROPN	Lorrin
à	ADP	à
Séville	PROPN	Séville
.	PUNCT	.
Là	ADV	là
,	PUNCT	,
nous	PRON	nous
entrerons	VERB	entrer
à	ADP	à
l	DET	l
'	DET	'
hôpital	NOUN	hôpital
pour	ADP	pour
nous	PRON	nous
reposer	VERB	reposer
pendant	ADP	pendant
quelques	DET	quelque
jours	NOUN	jour
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
réciterons	VERB	réciter
tous	ADJ	tout
les	DET	le
matins	NOUN	matin
les	DET	le
quinze	NUM	quinze
oraisons	NOUN	oraison
de	ADP	de
sainte	ADJ	saint
Brigitte	PROPN	Brigitte
,	PUNCT	,
pour	ADP	pour
que	SCONJ	que
nous	PRON	nous
continuions	VERB	continuer
notre	DET	notre
pélerinage	NOUN	pélerinage
en	ADP	en
santé	NOUN	santé
.	PUNCT	.
De	ADP	de
Séville	PROPN	Séville
nous	PRON	nous
irons	VERB	aller
visiter	VERB	visiter
le	DET	le
pancréas	NOUN	pancréas
de	ADP	de
saint	NOUN	saint
Guerret	PROPN	Guerret
à	ADP	à
Lobrixa	PROPN	Lobrixa
,	PUNCT	,
la	DET	le
rate	NOUN	rate
desaint	ADP	desaint
Gonthiéri	PROPN	Gonthiéri
à	ADP	à
Monda	PROPN	Monda
,	PUNCT	,
les	DET	le
fesses	NOUN	fesse
de	ADP	de
saint	NOUN	saint
Boitet	PROPN	Boitet
à	ADP	à
Grenade	PROPN	Grenade
,	PUNCT	,
la	DET	le
barbe	NOUN	barbe
de	ADP	de
saint	NOUN	saint
Comolet	PROPN	Comolet
à	ADP	à
Guadix	PROPN	Guadix
,	PUNCT	,
l	DET	l
'	DET	'
oreille	NOUN	oreille
de	ADP	de
saint	NOUN	saint
Aubigny	PROPN	Aubigny
à	ADP	à
Lorca	PROPN	Lorca
,	PUNCT	,
le	DET	le
fémur	NOUN	fémur
de	ADP	de
saint	NOUN	saint
Guignard	PROPN	Guignard
,	PUNCT	,
à	ADP	à
Murcie	PROPN	Murcie
,	PUNCT	,
l	DET	l
'	DET	'
épiglotte	NOUN	épiglotte
de	ADP	de
saint	NOUN	saint
Varade	PROPN	Varade
à	ADP	à
Valence	PROPN	Valence
,	PUNCT	,
la	DET	le
grosse	ADJ	gros
dent	NOUN	dent
de	ADP	de
saint	NOUN	saint
Alagon	PROPN	Alagon
à	ADP	à
Tortose	PROPN	Tortose
,	PUNCT	,
le	DET	le
sabre	NOUN	sabre
de	ADP	de
saint	NOUN	saint
Ignace	PROPN	Ignace
à	ADP	à
Montferrat	PROPN	Montferrat
,	PUNCT	,
et	CCONJ	et
le	DET	le
prépuce	NOUN	prépuce
de	ADP	de
saint	NOUN	saint
Girard	PROPN	Girard
à	ADP	à
Toulon	PROPN	Toulon
.	PUNCT	.
De	ADP	de
Toulon	PROPN	Toulon
nous	PRON	nous
nous	PRON	nous
embarquerons	VERB	embarquer
pour	ADP	pour
Naples	PROPN	Naples
,	PUNCT	,
où	PRON	où
,	PUNCT	,
après	ADP	après
avoir	AUX	avoir
vu	VERB	voir
la	DET	le
liquéfaction	NOUN	liquéfaction
du	ADP	de
sang	NOUN	sang
de	ADP	de
saint	NOUN	saint
Janvier	PROPN	Janvier
,	PUNCT	,
nous	PRON	nous
irons	VERB	aller
visiterles	VERB	visiterler
sourcils	NOUN	sourcil
de	ADP	de
saint	NOUN	saint
Morao	PROPN	Morao
à	ADP	à
Bénévent	PROPN	Bénévent
,	PUNCT	,
les	DET	le
